Unnamed: 0,order_id,user_id,estimated arrival,transaction_date
93570,C836C1C0-867B-40AD-B5FE-31586B5B9379,USER15110,11.0,2021-10-24
93585,D5B25A06-7EB0-44F4-9846-8FC1C4998574,USER57969,6.0,2021-10-11
93592,C9373367-82F5-4D20-BE27-09E73C24F40E,USER14819,3.0,2021-11-28
93610,5020EE82-809C-4DD3-8E55-0C5C25AF6AC6,USER23859,15.0,2021-10-17
93621,4C553F00-E33D-4B5C-A629-875676F4CB6C,USER35826,11.0,2021-12-31
93637,872E2E14-5852-48B5-97DE-3CC2FEA7870C,USER51390,14.0,2021-10-29
93643,4A22C90C-96BB-4A52-A9F7-63F59D2CA071,USER31624,3.0,2021-12-18
93669,52BCA062-5EA4-45DF-A1C0-46EAFA2AFE2E,USER56873,7.0,2021-10-07
93671,CF375F9B-ADA7-4EB6-9BF8-5B843BE838EC,USER35576,13.0,2021-10-02
93676,F5B66B5D-7816-43F6-8A04-E9AD3952BF89,USER04419,15.0,2021-11-09
93678,DB28A610-CD3C-48F7-835F-287ED1B31411,USER41632,7.0,2021-11-07
93732,A9CED5A5-EDA7-4E7F-9D90-CEF1EF868B62,USER15726,4.0,2021-11-18
93770,89B2730D-CFC3-4FD3-AC5F-2110B3C46EFE,USER12042,7.0,2021-10-05
93786,AF3B7BCC-90DA-40C3-925D-D7AAFEE0D0CC,USER55833,11.0,2021-11-21
93797,A1E377C0-CB36-4332-8CDD-D47B9062B91D,USER05108,4.0,2021-11-01
93802,D4DA708D-7995-4AD2-A7D4-0714764CF964,USER08950,13.0,2021-12-05
93820,389C0D6E-FF48-47C7-A88C-44BDA94A7398,USER54037,5.0,2021-12-27
93848,D2B7D2D4-219E-4371-B2D7-41B6E8D5826B,USER30994,14.0,2021-12-01
93854,3FEAF7D6-6B72-4B98-A7CF-C1A13E102E98,USER49034,11.0,2021-11-16
93873,6AE59604-DFE2-48B1-976A-BE8E49B73135,USER40942,3.0,2021-10-10
93930,5B253DFC-8B98-478A-A331-39A2C0CFEA18,USER64820,7.0,2021-11-14
93942,47688ED4-4CF9-42AA-B862-3C628C420320,USER44408,3.0,2021-11-28
93952,E8C2E46A-D8C9-44F7-B35A-240236FCED8E,USER47161,9.0,2021-11-30
93956,DC3C09F9-C72B-4BEF-AA07-F8A84C779F54,USER57091,8.0,2021-10-15
93970,65BCE5D7-CD72-4F63-88B7-4800BD49082B,USER52495,5.0,2021-12-20
93980,BD48F4D7-C057-4501-93FD-DAE055740FFC,USER36864,12.0,2021-12-28
94026,C0438247-F461-4914-9E0C-A9A529D4484C,USER27637,5.0,2021-10-02
94077,D4C4ABAF-4F7B-44D2-ADF3-B1145AC6D366,USER07009,4.0,2021-10-27
94084,75413287-F7F3-4AC3-A81F-F3D0DE589D20,USER18979,13.0,2021-10-23
94090,1C3E0509-C9E4-41B6-A63E-27DA0BC892F9,USER14398,7.0,2021-11-22
94091,0CCD7CD5-ADCB-4E2D-86F9-2D2E7CFA9FD5,USER64300,12.0,2021-10-08
94122,193D8A59-B36E-4860-B323-11BF488099E4,USER40849,13.0,2021-11-04
94129,AEE968CB-FB17-4366-93CA-7ACED59C1CC0,USER11909,9.0,2021-11-25
94132,8BA25D5D-D680-4640-AFDF-DB71FF7E0EE9,USER33308,6.0,2021-11-18
94160,5082FE91-950C-4868-AC5C-9707AE5AFA16,USER17463,3.0,2021-12-12
94166,0926845E-7CA1-491F-ADE6-D381678F7D66,USER36752,4.0,2021-12-27
94171,E59CCC0D-B0C5-4D72-B955-5E9213484DC8,USER49985,9.0,2021-10-06
94174,41DDC621-2C88-4DD1-AC4F-A2BF8E0804A3,USER05439,13.0,2021-11-16
94200,0F7BE78A-05E0-49AE-859B-A19D8EE6CE16,USER52583,5.0,2021-11-24
94201,D446A388-031B-43C7-B63C-4913090FC237,USER27192,12.0,2021-12-31
94274,ED05F44B-72D5-4488-B3AB-BBC75563EE3E,USER26096,10.0,2021-11-27
94278,BB828E1B-E857-480A-8274-8B18EB292EF1,USER36746,11.0,2021-10-05
94283,C33DA2EF-BA96-4DD1-98B5-6C794DEDDA6A,USER37638,14.0,2021-12-03
94285,97A78719-2E81-4EEC-9E30-5212C3696BA3,USER19033,15.0,2021-12-16
94298,9D08ABE8-9DBB-407B-8752-846D2810BB42,USER32049,5.0,2021-11-27
94306,5D22A1A1-261D-42A7-9D54-41A130B55F6B,USER27527,7.0,2021-11-07
94309,D5799940-73CC-4FD9-A59D-24DE76490094,USER62371,8.0,2021-11-30
94366,AB7E4AC3-4F9E-4ACD-807C-3F5DD41C1BD7,USER08164,8.0,2021-12-28
94369,E4598038-C34A-4F2B-8C75-9D08301F9CC9,USER34992,3.0,2021-12-30
94370,FBDEE15C-68F1-4468-B10C-A5612952D6D8,USER61887,10.0,2021-12-28
94394,25E878BC-6EB6-4B3E-B140-CD444BC6F10A,USER12424,12.0,2021-12-16
94399,E3080D31-060F-4870-83F9-A452D52C8CEA,USER53131,4.0,2021-10-03
94409,A8983BCB-0ECA-4497-A9CF-EACABBB8343B,USER00842,7.0,2021-11-13
94423,E537AF0C-57A2-46B8-9C8B-F5B41ABF79B8,USER08318,13.0,2021-10-29
94434,3B46289B-18F4-41C7-A56D-0BF0DBCF47A8,USER24663,8.0,2021-11-26
94435,E78117D6-AFCB-480C-86B9-A8CAD31468E8,USER28821,13.0,2021-10-25
94436,6171EC91-50BD-4CB5-A1EA-B3BEBAC95030,USER51133,14.0,2021-11-04
94446,5C63F76F-3DCF-4C2B-9C3B-ABA0C22ACF9A,USER13235,15.0,2021-12-23
94450,D2AA10CD-E2E3-4845-AAA0-41C26D60FC14,USER17083,7.0,2021-11-08
94455,3B95D027-DB15-4776-8689-32704D9EF358,USER01192,4.0,2021-11-02
94458,3AB66E85-9480-48BB-8C45-D69CF0868A4D,USER39496,6.0,2021-12-10
94466,04472DF9-E797-4AE0-AC75-2BD325D2143A,USER62924,5.0,2021-11-07
94473,3AD77C68-1C70-48D5-B19C-095A51F779D0,USER60720,8.0,2021-11-01
94542,38E8FDAE-64CE-41AA-BFE9-C242FAC606BE,USER49652,10.0,2021-10-21
94549,3D741E84-9731-4512-8190-42EBCC28A302,USER27180,7.0,2021-10-20
94553,F443CB99-DEED-4B34-851F-3A4FD30A15FE,USER33533,5.0,2021-10-28
94562,2426B81F-7C76-4960-BB45-D82DFC11B5CF,USER06204,14.0,2021-12-28
94571,759F1088-744A-456D-86E5-E19BE825CC29,USER55039,9.0,2021-12-31
94578,B544D9F7-EA46-4440-B61A-5A8CFE787F21,USER32615,14.0,2021-10-14
94582,047596A8-A27B-445F-A78F-5358B99589D2,USER25466,9.0,2021-12-02
94611,9F77F157-F7EF-4A08-88A5-9D2F72A4AABF,USER55729,5.0,2021-10-21
94616,8AA0E552-E6A7-4DD8-93C0-CAC223E03CB0,USER62773,9.0,2021-10-28
94629,38270CD5-1D91-44D2-A28F-94B09BD393D3,USER19710,7.0,2021-11-05
94632,2F23EEB3-C8E3-45EC-AEBF-7AE8991C906D,USER57163,12.0,2021-12-01
94634,C800D904-BD13-4C40-9B73-A6FC67F66888,USER44135,4.0,2021-11-22
94635,436DA89C-26FF-4FD1-A10F-2320B695000D,USER49512,15.0,2021-11-09
94636,6BDBE554-781B-4E99-8475-B1080729B08E,USER41418,13.0,2021-11-25
94650,351E264D-FF10-4064-89D6-41B27A50BA15,USER64913,6.0,2021-11-19
94672,26E29218-870B-47F3-852D-7E894096F050,USER47314,5.0,2021-12-30
94694,C7791D97-8AFF-4170-B507-C02EEE1D20FB,USER38907,14.0,2021-11-03
94718,97819456-6792-4556-8297-93D25A51FC2E,USER32243,12.0,2021-10-20
94727,D41F4352-0245-4EFB-99BF-F3B56CC90DCD,USER53162,8.0,2021-12-12
94760,52805286-F5CE-4016-999E-7758187F35B6,USER54663,14.0,2021-12-11
94765,7612DAAA-5E0A-4F86-AB9F-009E2BC1F9EE,USER19657,13.0,2021-12-13
94770,4150C06C-73F2-4E01-8BA3-C454FA9081C0,USER26388,12.0,2021-10-13
94775,9F3CF44F-761B-4D89-8D37-03F1DE376AE4,USER20891,4.0,2021-12-13
94778,99244984-1289-4534-943E-477046141396,USER34237,5.0,2021-12-13
94801,2A3FCC99-7B92-4513-AAB7-8DD46B66D88E,USER55015,9.0,2021-11-22
94827,0A92DF06-E6C6-448C-A429-15900E732D53,USER05712,15.0,2021-10-30
94849,97E871CE-71DC-4327-810F-EF06F765C02D,USER08550,7.0,2021-12-21
94892,DE8245D9-8CD6-4811-B819-ADC38EBBA539,USER32910,15.0,2021-10-06
94893,C568BADD-40B2-4E3A-8145-F99B799629B6,USER35582,8.0,2021-12-10
94897,1F4E6D25-3DCC-4B08-BF78-A7003D6E18DA,USER18098,11.0,2021-12-11
94939,6110B2DA-AAAB-401A-B970-706D56C71377,USER52870,6.0,2021-12-03
94957,06F996C3-7A03-49E2-A75B-5FA622C90415,USER25228,9.0,2021-10-15
94988,4A094533-1884-4B6D-9BEB-3FC2938CFA06,USER52043,5.0,2021-12-09
94999,D6016E3E-167B-40E6-B60F-C2F36C495840,USER61663,6.0,2021-12-14
95000,069A56FC-56AB-4602-9176-F56A1CEF65D5,USER28794,13.0,2021-10-18
95008,A0E64A96-D28E-412F-A89E-5C2BD9FE67DC,USER20568,3.0,2021-10-15
95024,37FB1405-CB75-49E5-9BF9-6AAAB317A543,USER30785,13.0,2021-12-02
95037,33CCB67E-35A6-4681-AC53-4D8E500BB502,USER52542,8.0,2021-10-01
95039,16C55CD9-6E0C-4DB0-8AF2-AB70110989CA,USER45496,6.0,2021-10-13
95046,EC400067-481A-45CF-B2BC-3670EC38EF77,USER12495,7.0,2021-10-05
95049,D69BFB22-8687-44C9-8807-3B55F3492249,USER56484,8.0,2021-10-30
95052,CF8C4959-ED6C-4425-8BE8-1E6690325DBB,USER02576,5.0,2021-12-15
95082,F73C1616-AFF0-41C6-83C6-B8E5626B4D83,USER47314,5.0,2021-12-23
95092,36069349-64C4-4C98-ABC0-CCAD5E0BE97D,USER01134,7.0,2021-12-09
95093,8F11618E-AB40-466B-936D-C146138AB689,USER39467,3.0,2021-10-26
95101,87BBEFA5-78E5-4504-B347-E273A835A78B,USER01103,5.0,2021-12-25
95106,092DE293-F130-4DD4-8A51-30814C36EC56,USER52332,10.0,2021-11-01
95138,DB11D91A-8FB8-4A4E-929A-B158F2413297,USER20045,9.0,2021-10-27
95144,8AB19560-712F-4CA7-B69E-E73DF15C659A,USER45231,15.0,2021-12-14
95146,E22AE7AD-E10B-451C-ACA2-F6C1163C41E5,USER29553,15.0,2021-12-23
95148,CB3A37ED-4115-42D6-B178-3962D85DF28B,USER11798,9.0,2021-12-21
95161,8A0CCC1B-D56D-429E-AB73-CA92720BADEE,USER40744,15.0,2021-10-24
95164,BD05234E-77B3-4168-9DA5-28C52AE0222A,USER32060,15.0,2021-12-07
95177,F4B85A77-8AFB-480C-9D26-4261A10DCD79,USER41719,9.0,2021-12-17
95222,9852F90B-10FD-4D49-825D-D1D0856E6B3F,USER08582,5.0,2021-12-18
95254,14D89816-0924-4D8A-B376-12FFC1B28827,USER03110,8.0,2021-10-10
95256,00366DE6-1CA2-4414-B8D1-071574292115,USER51514,7.0,2021-12-29
95278,B829F3DB-A982-4D9D-B089-1DF50D402BCC,USER55058,4.0,2021-12-14
95305,21AE5937-6E4C-4F40-AFCC-4AFF4D78537C,USER09357,5.0,2021-11-12
95318,59925219-532B-471E-BC87-8DC7A84D334E,USER01120,6.0,2021-10-08
95356,1A264A20-C486-45DA-BC05-64C70FA03A83,USER61709,10.0,2021-11-10
95362,DACCC318-E839-4059-BE87-7FCB9FE8FF8A,USER56532,10.0,2021-12-30
95380,F1E43381-D8EB-43CC-BA20-6CA9C2EDA76F,USER09452,13.0,2021-10-14
95396,385CF14E-3F90-422A-9136-FEFE50C33CBD,USER62139,7.0,2021-11-23
95431,4BF7FAC7-EF70-4EBC-9E13-D8DC99641315,USER17517,5.0,2021-11-08
95453,20B80EAF-CB4C-4198-982D-B10F3FD7C056,USER10519,6.0,2021-10-19
95522,44089F2B-3D45-491F-9433-EFAB9BFD27A9,USER45836,3.0,2021-10-26
95534,AEAFF08B-DD1F-415E-8273-072C329F32E1,USER64872,12.0,2021-11-05
95558,2D00C8A4-3A81-41D5-9409-B582B46A80CC,USER37045,10.0,2021-11-09
95559,E1B09286-A715-4449-B7B6-369F7BAD606B,USER60349,8.0,2021-11-27
95566,62F78778-E6C5-49AA-872F-6C7C2ADF4068,USER51851,14.0,2021-11-19
95597,D7653ED3-1701-494B-B97E-3B84915B4D0D,USER64781,6.0,2021-11-27
95624,B1DFF53C-AECA-4408-AE65-AADB8BB6B770,USER40009,7.0,2021-12-23
95664,100DF0C8-25FD-4F66-AC82-FD4C6E877110,USER35498,10.0,2021-11-30
95668,C4D139A6-4A84-4F2C-9CB2-DD41DB258AC4,USER09798,8.0,2021-12-29
95690,854EA904-091F-44AA-BC26-1C0328CE1CEA,USER57980,9.0,2021-10-31
95707,28E9DF18-E1A2-4BDA-93DA-4E8140B687B4,USER06309,14.0,2021-12-13
95714,46498F10-72C5-4D44-A21F-605903A883D3,USER37973,14.0,2021-10-14
95715,A51646E1-3BF2-4B64-A875-47813CA7EC72,USER47960,10.0,2021-12-17
95726,95BEBB07-4DF8-4AD9-8B98-ECDF3AF31628,USER46405,5.0,2021-11-08
95728,08874763-0089-4E34-B5C6-16BAE97ECE38,USER47887,14.0,2021-11-25
95733,A80F8523-C49F-4488-B29F-0FD8282AC964,USER25466,12.0,2021-10-02
95734,BAECED9D-8500-43A3-86F3-D27EF27EF375,USER41594,11.0,2021-11-07
95741,662923F5-E33D-4DAD-B90D-B65B05EA5786,USER38527,3.0,2021-11-22
95748,318D2DF3-1C8F-4A33-93D4-0BF9BE7BA783,USER14058,5.0,2021-11-06
95759,0579F9FB-87BF-4150-B72A-4F5FA55599A7,USER08067,4.0,2021-12-02
95761,3A62ACDB-9645-4789-ABE9-775BCF49002A,USER63499,12.0,2021-12-20
95773,CC72EA1D-4230-447C-B85B-7EBE1A1FA052,USER10475,6.0,2021-10-20
95787,BCC7B77A-5C53-4633-907D-AEE9AF3C72B5,USER10558,14.0,2021-11-23
95803,6CE2E3E0-972E-4555-86BF-0F70689A6E7D,USER11770,13.0,2021-11-16
95811,319CBF38-71D7-4803-A50B-4CEDEE26A767,USER45506,11.0,2021-11-19
95859,2C15BED5-F584-419F-951B-A3247FB079DA,USER40009,6.0,2021-10-02
95899,2B8F8549-7C3D-4719-AD44-0750F22AB413,USER39427,15.0,2021-11-01
95900,01850C0D-A494-49AB-8812-AF28487D5EFB,USER07075,15.0,2021-12-23
95978,F94D9D36-FF1F-4B98-B43F-2DB11DE9F296,USER26267,11.0,2021-10-04
95998,BE1AE14D-97D9-4527-9BE2-AA6A06C8DAB7,USER45248,15.0,2021-12-11
96002,6C6D1CBF-331A-40CA-8732-0FD36D80F137,USER26478,14.0,2021-11-28
96019,F92EBB24-7C9F-4C54-9808-53E48E7806BB,USER33104,5.0,2021-12-20
96046,6B249449-F9B1-4A62-A553-805D10D71E82,USER17323,13.0,2021-11-18
96050,A648934F-D453-48C8-ADA8-7EA8E4127DA8,USER05424,11.0,2021-12-25
96063,45324CCF-C1BE-4B22-AF17-98C943F53452,USER51361,14.0,2021-10-28
96070,F8630BAE-6D7A-4260-97F9-58F8F84C0878,USER44949,10.0,2021-10-06
96072,DE2DA467-85A4-49F1-9A66-42B53F7D41EF,USER58230,3.0,2021-11-22
96083,D29D2E2D-940D-42A2-92C8-990D659A1436,USER57486,5.0,2021-12-02
96100,7C283F5B-9597-43D9-A92A-A3647D781C23,USER49328,15.0,2021-11-21
96101,A8D9B64E-D1FB-4964-9B79-AFC41856377A,USER14028,3.0,2021-11-23
96110,9619CD84-56A4-492D-8D7D-E1A903917CEC,USER63821,5.0,2021-12-05
96117,CCF738E4-610C-4E5A-B214-B8414AFEDD34,USER61709,11.0,2021-12-05
96134,50D439F3-636F-431F-9879-CE7D355A5E4C,USER40060,12.0,2021-10-15
96135,2264BD63-703D-432E-8C60-0D27E6F031E5,USER28853,10.0,2021-10-17
96138,59BBF832-58E7-4DF5-B734-558161B9DB3C,USER26231,6.0,2021-10-28
96175,3FF17803-1447-49AF-8A3E-EF0820A0BE7E,USER10706,3.0,2021-12-18
96181,D3CF5E2B-48DE-4B69-B09A-DDE89E7E031F,USER46511,6.0,2021-12-07
96253,2625479C-65BD-4A8C-991B-5E425B49C80A,USER40877,3.0,2021-11-28
96256,D595E068-A190-4946-92BD-F2D9AD4662EF,USER56252,14.0,2021-12-24
96321,01CF5995-DADF-4902-954A-54AD0DF56817,USER22171,3.0,2021-11-30
96330,21142AB6-3B3A-44EE-874C-720B11E456BC,USER22853,7.0,2021-11-28
96343,20682B00-D74A-4CF3-A602-9660E2D75E89,USER26096,7.0,2021-10-11
96350,C7D60310-868B-4198-96B2-48E470862808,USER13941,12.0,2021-11-08
96362,3458B09B-8486-4E11-A630-AFDB32AF7D2B,USER04843,10.0,2021-10-04
96394,B26227FE-FBBF-4B4A-B634-6244B54FD0BA,USER25840,3.0,2021-11-20
96401,50F3C727-F202-4054-BD15-6D1C51795330,USER19792,8.0,2021-12-20
96408,8EE2C798-97DA-49AB-BF24-6364888040B7,USER41867,6.0,2021-12-28
96454,756016FF-D43E-4DCB-8946-FD0C9D1B070C,USER49335,10.0,2021-11-18
96461,055FD7DF-402D-4239-BA05-651A863DB10F,USER57189,10.0,2021-11-20
96489,D1B62055-C7AA-489A-9A9A-74541D3FAFFB,USER59914,14.0,2021-11-26
96499,69482787-FAFB-4549-8C88-7E1AB9C151AF,USER52134,5.0,2021-11-12
96506,EE0C4DD1-B4E2-40FB-B03B-AFFD0911B6E3,USER60939,4.0,2021-11-29
96507,EE17B637-A643-4CCA-97DD-BD6EFF2EDD2B,USER61926,6.0,2021-12-12
96522,C080B15B-3A1F-4B04-82ED-7D42D2B1C885,USER54382,7.0,2021-11-04
96545,FF509A8A-F1CD-47C8-8035-841D14F3A6DA,USER01188,9.0,2021-12-15
96581,D4DA80C5-31F6-4FF1-AC0D-233EB6BF111E,USER62001,15.0,2021-10-20
96607,DF5FD1BC-3C04-4885-B059-8F022334BBC7,USER08961,7.0,2021-11-11
96620,FFC329FB-3E17-4F5F-89F2-60EFFFD6335B,USER13673,15.0,2021-10-04
96631,C89375F2-3BA3-43D3-961F-0DE8818952B0,USER37571,11.0,2021-10-19
96637,0B020125-1E1D-4E8A-88DF-690B26F409E9,USER24360,15.0,2021-11-08
96650,8EB14C15-58EC-4203-AC3D-D0F60E505E71,USER04004,12.0,2021-10-30
96664,7B535951-4895-4735-A6A4-D9AC65B4A678,USER30994,9.0,2021-12-16
96665,91AE42F5-E6C5-4116-8C53-2ABBEE636D13,USER61412,13.0,2021-11-23
96670,17BCB6BB-0A20-4737-B3A5-02F3EA30BBF0,USER20709,6.0,2021-12-23
96676,BF759CB2-3419-4B8D-AF6D-87BF14E5A3C9,USER38981,8.0,2021-12-21
96686,1419E329-D931-4B00-9829-B1FF75A92B3A,USER44344,4.0,2021-12-13
96693,C95ED72E-8327-4778-98B8-8901636DA0F0,USER63440,11.0,2021-12-19
96696,C829CD50-A25E-4CE9-BE65-E1099658F94D,USER14576,15.0,2021-12-02
96715,7FE1CD25-4D9E-4EBF-82E5-47AEF26FBA54,USER13508,4.0,2021-12-24
96733,027AF004-68E6-4375-9BDC-F020339BE7BA,USER46109,6.0,2021-10-05
96774,4BE2F40F-EC31-4595-9C5E-4DF98780DFF8,USER41147,4.0,2021-10-30
96778,11FB658F-7481-4BAB-877A-FD8CFC8DE2C7,USER11310,4.0,2021-11-27
96801,A68CBDAE-84FE-47E8-9E22-6404B9333F0B,USER58243,14.0,2021-11-19
96809,5B5DEA59-9191-4923-9436-96E868DCAADA,USER43036,11.0,2021-12-11
96830,8897668B-5201-4904-89D1-65AF324DD445,USER32228,13.0,2021-11-08
96831,7F0724C7-D92F-4748-8ADA-751B0B327CE8,USER22028,12.0,2021-10-03
96845,E527A094-5A0D-4380-B2A6-0F443299719D,USER26307,15.0,2021-11-18
96864,6B2BDBEA-061F-4AE5-A630-8A73A12CEA5D,USER54676,7.0,2021-11-16
96905,FA08560D-292E-4B3A-B359-36FF72D8470A,USER46997,3.0,2021-10-27
96949,1D829264-D211-4374-9F5D-CBB32DDA1EAE,USER27541,9.0,2021-12-01
96958,F348CB41-A965-4A29-9AD1-650E85FA5A5E,USER32079,4.0,2021-11-10
96962,9BE394BA-582D-4BB1-92BD-83623B85D7D0,USER53684,6.0,2021-12-11
96969,A69165A6-B521-4EAD-ABA1-CF18DF936445,USER35167,4.0,2021-11-09
96970,DFEA5CF7-DC41-4B56-95BD-6B39AE23222D,USER28624,11.0,2021-11-07
96972,DA60C1AC-68E1-48C3-97D3-28169857762D,USER39353,13.0,2021-12-23
97000,1BB3688F-62DB-404F-89C2-03B764560167,USER64360,6.0,2021-10-03
97023,35585B9B-3BC7-473E-AE23-0BE5997BFD68,USER29370,3.0,2021-10-17
97033,EBC945FA-07C4-4D1C-8EBF-48BD86306409,USER20945,3.0,2021-10-07
97085,D52B8AE5-2F07-435C-B3E9-0EAE70AE0208,USER05661,6.0,2021-10-01
97090,45EA2630-66E5-48BA-8CF7-E6B654BCBF40,USER24977,10.0,2021-12-12
97104,6F01A6D2-57C3-493B-B3A4-3176CF5C443E,USER23519,9.0,2021-12-31
97136,4A56306F-4DB9-4734-ACBA-BAE184146203,USER15290,12.0,2021-10-23
97137,B6ACB437-A4A3-41AE-9AC4-1645365E713B,USER01531,15.0,2021-11-04
97142,A4FBB40C-9825-4A26-9E1B-1DCC5496BE06,USER62262,15.0,2021-12-07
97148,865345AE-B5F0-49F5-BA17-40EF59E6BF4A,USER42007,11.0,2021-10-23
97151,5A4303ED-47ED-4D99-BC4A-C96201D2176A,USER02067,7.0,2021-12-13
97165,55C2525C-3DAD-4662-9960-DB02DF0E440F,USER11366,14.0,2021-10-21
97193,1A778FF9-816D-4826-82C1-862B9D50845F,USER08365,15.0,2021-12-27
97207,AA774A58-2889-421D-B62F-83EF5FF7BC40,USER64248,13.0,2021-10-18
97236,02134C2C-6485-4B0E-BC8E-E2AF3FBDDA33,USER26418,5.0,2021-10-05
97237,B367DC3F-DA02-4720-99E2-1ADB592DDD66,USER58482,8.0,2021-10-09
97299,242AE188-4765-460C-A734-BF5B996F93FE,USER54114,10.0,2021-10-13
97305,09288F8F-CAA1-4489-A0CF-EF4C08ADEE53,USER10097,10.0,2021-12-15
97315,E5B70A69-D43A-45F2-8510-99890D115A2F,USER36867,6.0,2021-11-08
97323,09E84976-A6B1-4849-AB1B-A01D6C31DE46,USER64913,5.0,2021-11-17
97326,946C6246-2AA1-4EFC-8CEA-18A7AAC287A4,USER24605,6.0,2021-12-10
97362,866EA787-6376-45B5-9345-828A8213F9F6,USER63063,7.0,2021-12-17
97363,1FAF1768-98FF-46F6-8B12-83702ABC02E8,USER26418,10.0,2021-11-13
97369,8938B41D-6ABF-49D1-B3AD-C0B5202C7DD4,USER08179,6.0,2021-10-10
97383,666AA256-CC64-4DBE-ADB7-78E33DF5FAD0,USER11445,13.0,2021-10-04
97409,8E4C6FA2-B884-4018-A929-0262F96D2D19,USER59614,5.0,2021-11-02
97426,20CABFE7-197D-4B04-8732-AD7B0AB023CF,USER06770,12.0,2021-11-09
97432,25476D2D-A842-4AB4-A59B-EE9B31B75E12,USER03514,10.0,2021-11-03
97450,A1751CB0-DDC9-4191-BA8A-E02728473726,USER08190,3.0,2021-10-20
97463,B009F9C7-80F6-497D-B20C-4C89707AA19C,USER17905,10.0,2021-10-01
97472,06EE3069-6217-49CD-AE93-343A07E527E1,USER44192,4.0,2021-12-10
97497,8207990D-174C-4E6F-B40C-3DE08F2919F6,USER12412,9.0,2021-10-04
97501,371D5C55-AB72-4F0F-B12C-D48DDC3CF918,USER02013,6.0,2021-10-03
97507,879440B8-D09B-478B-A7F0-94E6D8A6D575,USER47007,13.0,2021-12-25
97514,4FE9232A-E085-40E7-A635-199A3D8AE369,USER62001,3.0,2021-10-02
97515,BD5780ED-B313-43B1-A80F-18CC50841E18,USER15726,14.0,2021-11-23
97522,82883FB1-0CFC-4E2B-8DCF-89E8CED2A43C,USER50306,7.0,2021-12-26
97536,04D235FF-9215-4B49-BB71-8B5F8C8B6D81,USER23655,5.0,2021-10-12
97544,A6D66DD5-0C9E-4F32-889E-15C4A77B0D64,USER08064,10.0,2021-10-29
97621,E6031EF3-C7AE-4AEE-BFAD-8E88F854708E,USER30746,13.0,2021-12-22
97622,C7665513-0BB7-45E4-B1EE-1ABD245D2314,USER33210,15.0,2021-10-25
97666,D923A79D-8B90-40F7-9731-689A28FF26CA,USER29370,8.0,2021-12-03
97681,C0BC331E-2361-4509-AB09-494D5A841392,USER57761,7.0,2021-10-15
97704,A203B94E-345D-4CF7-B058-9AE8FF61939E,USER19148,3.0,2021-12-05
97730,E873CC44-868C-4054-98A4-396B52BF45B8,USER36943,7.0,2021-12-28
97735,522C4C8D-D2D9-4B75-A35F-64C27E78E93D,USER41283,15.0,2021-11-21
97744,99573F66-09C0-49DC-91C4-13413D292FA2,USER60695,15.0,2021-11-09
97747,0BB91C64-FD82-4BD1-8A44-851E7962C6B0,USER21291,12.0,2021-10-05
97769,D882BFFE-5B1B-492C-93E4-6CDE43B1750D,USER52062,14.0,2021-11-13
97789,75693302-2F52-4A3E-892F-F74E20674668,USER55285,7.0,2021-10-25
97791,394DD79C-5FFE-4DA6-994F-370EAF75CE08,USER22063,6.0,2021-12-03
97794,0D7CDDA1-CA45-4857-B761-E3556D135781,USER50400,12.0,2021-12-18
97807,9DE9C256-8C11-4AD8-95B7-A6B59AB2FCA4,USER23985,14.0,2021-11-21
97809,BAFE7727-85C8-4782-B1E9-19651AFDF921,USER31413,3.0,2021-12-12
97817,4E782ED8-5DEF-4451-89B1-0B71491F29AE,USER29272,4.0,2021-12-31
97831,81B90346-53D0-4D1F-99C1-2831C8E5BE50,USER14028,3.0,2021-10-19
97834,A63DC39F-BA48-491B-A0EC-98FB620FC679,USER26783,4.0,2021-12-15
97835,8C067095-78B0-4DCF-8F21-F4467BEA81A4,USER06796,9.0,2021-10-22
97841,C1BD3A61-1A44-4A75-86FB-D680CF8099C7,USER54415,13.0,2021-11-02
97872,98148A88-FDF3-4C22-A6F2-53E0E1EE1D04,USER21621,12.0,2021-10-12
97897,81645A7D-12DA-47B0-9464-8F05A592ED75,USER19309,5.0,2021-12-08
97900,58E9EE3A-F30A-4095-80A4-D0A355F24156,USER54574,10.0,2021-12-03
97909,C2D61152-53FD-4A61-932F-0C85BA87F69A,USER37226,11.0,2021-10-22
97912,D29FE8A3-663A-4BC7-9006-8E8270EAB2AC,USER28527,8.0,2021-10-09
97927,7D2628C0-65E9-4252-94F1-E27F764757F8,USER10055,15.0,2021-12-24
97937,7FCD029D-9501-44E5-A69A-38EE33572AAA,USER00993,12.0,2021-12-25
97958,6C7C9392-2670-428B-925C-FF9BC2CCF7B2,USER55095,14.0,2021-10-17
97960,AC12A4BC-EDE9-492B-9016-83E8A4B37203,USER26869,9.0,2021-10-21
97970,48BC01F3-3AAA-4911-82A0-8F948650E6A9,USER31091,5.0,2021-10-06
97979,F80E8352-4412-4600-8ABC-AE53B917C3B1,USER53887,11.0,2021-10-16
97996,78E460CE-6E36-4F7F-BFAA-9439FCE1A8DD,USER57309,8.0,2021-11-07
98002,4D176C01-C8A3-4452-9C9F-ED4E6B075AE6,USER50274,8.0,2021-12-11
98003,4F90AC20-318F-4475-8D18-2BFC349A9C66,USER02639,8.0,2021-12-20
98007,01FB2E3A-25CE-440C-BE95-3F96642D239D,USER37496,11.0,2021-12-28
