Unnamed: 0,order_id,user_id,estimated_arrival_in_days,transaction_date
60473,6c314508-92a1-43f4-9a28-97137f618fd9,U57719,15,2023-11-26
60484,b0c58da7-7ffe-4f61-abb0-938adb125e7a,U38843,14,2023-06-18
60485,be787eb3-acff-423e-8e1b-82bf402a3107,U27527,14,2023-06-02
60510,8387d770-cccb-4832-933c-a3efe995e542,U21194,8,2023-07-15
60512,170296da-c7a7-440c-a76a-3f1b0e770568,U27725,13,2023-10-28
60527,4a7180ab-22eb-438a-9b29-a25b5fcde7f7,U09785,8,2023-06-30
60529,4ddce4fa-30cd-4285-a327-5b0dedd75ef6,U23492,13,2023-11-08
60543,c50024f6-798e-4a20-a42c-2f6ddd0f32d7,U21158,13,2023-07-27
60544,ec05656c-9ee4-42e8-ad2a-f8b0e544e74a,U02733,7,2023-08-21
60553,10102cf1-ca6d-4288-9bff-6381c784f3f1,U03378,11,2023-09-24
60566,f868fe7f-3a7f-48e5-a571-70a366d12403,U13416,14,2023-08-23
60567,12321cf4-d441-4a32-86ac-27290392a57b,U16039,15,2023-06-30
60591,60dbc9bf-15f9-4f2c-854e-db8dce99f0e2,U51853,10,2023-09-19
60595,4ebcc860-a55a-40e7-b74f-d6644d6a8936,U17249,9,2023-06-08
60609,047d34ff-5602-45cb-b447-70522ca3ebed,U21378,14,2023-11-20
60646,0719e00c-0761-450a-94bb-e7c1fd55b7db,U02669,8,2023-11-06
60648,ef0311e9-99b6-41f9-b86b-e0a292b52106,U34729,8,2023-09-06
60653,a4b09c4f-4885-461f-b548-00c82521206a,U26633,12,2023-06-26
60658,60ecf6ff-f2bf-42b6-b548-20b75bc80f3e,U17873,13,2023-06-07
60663,b3c03b34-a4bd-4370-abc5-0fb2d8a17d12,U51412,9,2023-08-29
60668,c08d9853-5a1b-4b0a-ad4d-052491627c44,U17463,11,2023-07-13
60671,b06b1bb0-ec63-45c1-b30c-e832fb3452eb,U57918,14,2023-07-31
60676,d1003304-b061-40e9-b937-757d47394804,U26102,8,2023-11-13
60688,a9fcbf7c-9b89-4cb5-87f1-d31ab99dca6f,U11532,9,2023-06-05
60690,d993bb0f-683f-46ae-a1e4-cef88aedd559,U33487,14,2023-08-24
60693,193a42bb-1506-4ed4-8f18-3473adbe74b3,U50095,3,2023-10-22
60698,6a967804-8885-483c-817c-81acfdeb884b,U49085,3,2023-10-16
60705,25ece153-c8f8-480b-bd7b-3d3320950044,U65500,6,2023-08-19
60715,88146203-c408-4d29-b768-8607a1efa97a,U13416,3,2023-07-19
60720,7f6c7336-ff97-489c-9608-51c50d5a1526,U25387,12,2023-09-24
60737,7da65a89-831b-4dd7-a0bf-1deb7a8535c8,U54392,14,2023-06-06
60741,581511e5-dd47-4d0c-9e5b-9629c60b76db,U39384,4,2023-07-18
60742,1879e009-a077-4ef8-bb24-c931bb30bfff,U08654,14,2023-07-10
60755,5c135515-dfed-4d0c-aaca-3e55b52568e3,U05232,15,2023-12-30
60757,d60196fe-ab60-43e8-ac86-ed2973b5d2ec,U55257,9,2023-07-14
60760,88e65aed-7966-4a88-a582-002f24421a50,U44336,11,2023-10-24
60764,ee8f49f9-329b-4da3-bf70-4c24046fa826,U46654,5,2023-08-26
60777,096eb7e5-13bb-45a7-890e-02899a2a5e69,U35489,10,2023-07-28
60780,1377ac9c-c122-4c52-b245-1c910f59fb1a,U50484,7,2023-08-04
60785,4d9cc09d-aa2b-4eca-8a64-eb4a03d50cfc,U37463,10,2023-07-17
60786,a657c8e1-0aa3-4761-b754-56f752952ef6,U05113,15,2023-11-16
60793,5f3277bb-0c37-4930-8d83-2e7721beb02e,U47887,3,2023-07-10
60802,595b0803-a7b1-4bc8-ad64-f9a9783ecb11,U18236,14,2023-10-15
60806,e211ef05-3fae-492a-be40-c600d7f96884,U52583,12,2023-08-28
60809,92880c20-0818-4e0b-aba8-15cdabc492f4,U21305,14,2023-09-04
60812,5488ab34-f129-4f90-ba1a-65215b1154c6,U63678,6,2023-08-21
60821,d7bd14f0-8900-4013-9de0-ed07f9f629af,U28624,9,2023-11-26
60827,83c4112b-b8f6-4fd3-937b-4132c4a088e8,U27838,5,2023-09-25
60831,8f475413-02b8-4229-be84-b66f92298282,U31817,4,2023-11-03
60836,491549e6-3d41-4280-82f8-bc41b07f5fca,U53519,7,2023-09-06
60837,49ed0115-7e5d-476e-b848-92c9101d88a2,U51105,13,2023-08-03
60839,a2a07d6a-d9a7-46a1-b556-a53712ceaffb,U17046,6,2023-11-12
60842,818fe281-4d87-4d36-b4bb-e02e9a21437d,U36708,12,2023-07-26
60848,8298f36d-8edb-4395-9f2c-ef69a32079ed,U12016,8,2023-07-11
60863,000d2b63-e910-464e-b58c-bc9a8390d765,U20476,14,2023-08-25
60864,44e0789a-0ece-498f-9e76-211fd516e996,U23785,8,2023-08-01
60865,a1a8331b-f5ae-4763-bc95-58a1b8f0f096,U35576,6,2023-10-24
60866,c8a17f22-cda0-4590-9cbc-efb1a9f2f505,U34742,7,2023-06-18
60868,45011944-283f-491e-86f5-35f1fa176103,U01845,15,2023-08-13
60876,e5acaeaa-94c7-4687-b5e4-0a423c1c4f2a,U01319,10,2023-11-21
60906,8c6125ae-2782-41f4-8a10-f1b62d1a53b6,U09888,8,2023-07-03
60918,03288dd5-b648-46f1-94de-f50aa1f63d8a,U33792,9,2023-08-11
60922,a8504586-31ad-4d85-a3f5-238d23d7701e,U48663,6,2023-08-25
60951,aa503c26-9736-4b32-97c0-d81f12935782,U07086,5,2023-07-11
60961,27eea2c7-e438-48fb-86a7-67d661f1793c,U09798,13,2023-08-31
60968,022fde16-ab04-48ab-91e6-fb8f5cc96838,U48723,9,2023-11-18
60975,1d3c2ac3-7e19-49a2-9abc-728b02e1d5d7,U09090,5,2023-11-06
60976,1904549c-8dfc-4e0b-b088-ee0a93d91178,U52218,11,2023-09-18
60982,18fdb0f0-6cec-4f83-98f4-cf10c5229549,U39557,12,2023-06-25
60984,765ba79f-a212-4b83-9929-3f1a301d31c1,U20293,13,2023-08-21
60987,79dd52af-06d4-4609-b9a3-2c9d235b7b45,U02437,8,2023-08-17
60988,d40333f4-0293-4820-8c84-cef728635bff,U00705,12,2023-08-10
60990,1c1560c9-3d24-41c3-bef2-fa0d182f55f4,U19714,14,2023-07-22
61006,714bb681-ed65-44e9-bdc2-a7f6a4b30e5a,U62135,14,2023-06-17
61014,4e63cec3-ebed-450f-9717-8a5869a247b5,U48584,6,2023-09-04
61019,4050d90e-3394-4a3b-8e42-702bc34c5696,U57138,15,2023-10-27
61035,d86775d3-db0c-45a0-835e-69348a02fb0a,U13827,11,2023-09-14
61054,44199142-8dcb-4654-af47-b0e330ada226,U26429,9,2023-06-13
61072,39c3f617-1ca6-4220-81a0-52b78b493f8e,U63069,8,2023-06-05
61105,a084977b-1c3b-4308-8218-971061b422b2,U32895,3,2023-11-08
61124,a89102de-3216-4eb2-bbf9-7dc22d25df12,U44532,15,2023-11-02
61133,aad88f05-f98d-4f5a-ad14-c40432ae4e60,U00513,15,2023-06-12
61149,292e809d-a918-4264-88f8-f8bd0b636c6f,U49220,6,2023-07-03
61153,c9c64fa4-df1a-40f4-a0e0-eedc71bc0b7b,U45970,11,2023-10-25
61176,350ec521-7797-4b2f-a9d2-ebe83d8b3e3a,U58353,6,2023-06-24
61177,24c2acad-0a1c-498c-8d25-bdb27caab440,U25186,15,2023-06-28
61181,2a33065e-6759-4211-985b-a16e9e921736,U62262,10,2023-10-05
61196,d38b1140-46bd-433c-9f17-cd40a3885c60,U51217,5,2023-06-20
61198,89c49e50-8cfc-49dd-8865-b09cdfc50c9a,U03830,5,2023-10-19
61219,9adeccde-5669-4dc3-8528-b644625657b5,U21033,4,2023-09-11
61227,af0a8d7c-9b09-4b35-bf2c-db3a8fba9859,U17499,13,2023-11-22
61237,b9c12a8f-b331-4691-92a0-887bcdb07db3,U01703,10,2023-07-22
61246,ec8dd65d-6575-4ed1-9aac-4b259b9bd5c2,U33722,8,2023-07-19
61251,9162d823-3da5-49e2-ace7-b0b9300caeb0,U34440,9,2023-09-13
61252,0fa30b60-f7ed-42d8-af09-e24b3d362e34,U16350,12,2023-11-03
61258,bc77fd9f-f646-45d5-813b-165ce488ec14,U21291,13,2023-06-27
61267,cecb18e7-2750-4923-999d-f798ee28f79d,U34501,8,2023-07-28
61269,cdc98ed5-8032-43ed-91c4-08a239273770,U24728,6,2023-11-22
61286,24c69e8a-62f9-422c-8253-c55be93ee598,U05922,8,2023-08-09
61296,abe3bbec-1c3d-440a-971a-3f3b35c61ee1,U01134,12,2023-10-09
61298,1b90cf18-6308-49aa-a61e-f228224be462,U54535,3,2023-10-29
61300,3ce5efbe-570b-41e6-9ade-c5dc2c6e1e1d,U26353,5,2023-06-25
61311,f793e2c6-32d6-4450-b253-ae7a85ea9a8b,U12495,6,2023-09-17
61325,a6c94957-ff68-47cb-bde7-1f0e52e7e845,U09116,11,2023-07-20
61334,796bfcdb-42a3-4c8c-a224-ee0ac88a0627,U29785,4,2023-11-17
61341,e6b37d40-dd59-4416-8f00-c00c29d98004,U54346,15,2023-11-13
61361,91516303-3951-4435-96c3-286e8ed83b7d,U50900,8,2023-06-14
61379,1d3e5082-f963-4829-a6e6-38e8564686d5,U08978,12,2023-10-10
61384,b1adc065-5f49-4cf1-8aed-53c876b7803e,U28926,12,2023-10-08
61387,5410a3eb-824f-435b-8d82-c0a979f06409,U16425,12,2023-09-03
61393,97fdce3f-3028-4511-894a-c774a51e3a92,U17253,8,2023-07-26
61402,9d989a3e-8638-404a-b5bf-edd21b791885,U08896,11,2023-11-11
61403,f4ac630e-750e-431f-b081-bb1a54262085,U39693,14,2023-10-24
61411,a38c49fb-4a09-4340-820f-51df6676dac1,U13898,4,2023-08-08
61420,58910a88-2cc9-440f-938b-ce9f57a7d20a,U33428,9,2023-06-07
61426,76784ac1-f06c-4703-ac0d-e8d1bd977f6f,U19746,11,2023-10-25
61434,3bb5c7e1-a714-4d1e-bcdc-4e584fb5a4ef,U12677,3,2023-10-23
61445,22cb8e8c-f0e3-4954-a4b2-e5168b838a5e,U44043,9,2023-09-02
61474,2caa48d7-01db-41d0-ac6d-4f6087d88650,U55068,6,2023-06-13
61476,8c4e72d8-6388-4f68-928d-a5511cc9742a,U32389,3,2023-09-15
61484,caaa074b-1293-48a0-b6dd-40f8e2e6efa9,U10558,7,2023-07-16
61485,b83831c6-c1d0-4c68-80e8-b99f4b6d9714,U11114,10,2023-11-28
61494,4c642b18-7137-4973-a20c-846f69a3a2e0,U03604,8,2023-08-06
61499,ab8062f6-2ddc-438f-9331-62c556fdb55c,U25127,11,2023-09-06
61500,5415fcc2-76d3-44cc-95e4-00452f632eff,U26247,14,2023-09-29
61513,eda9838a-5d27-430d-baa0-683f352e0047,U19148,5,2023-06-03
61553,c6678c93-f55e-4b85-a564-576820d0ff30,U30476,5,2023-10-10
61555,74a2a1c5-d9a9-4a2e-a464-72e1b93b7b24,U44311,5,2023-08-07
61566,bcf88f72-519c-4164-b2cd-976df72258cb,U52193,12,2023-10-16
61578,fb73de40-3b5d-446e-925f-b8414f776a86,U48684,7,2023-06-28
61580,10fdd40c-d064-48f2-8000-fab2d6b121bb,U39516,10,2023-10-17
61582,5e835764-7d27-4246-a7dc-e2dced0ad4e0,U13910,7,2023-09-01
61583,abe6518f-b536-49cf-9723-5fdf4b3b530b,U29764,6,2023-09-17
61589,00085c55-e4d1-402a-b372-868c72f8f536,U29155,3,2023-07-13
61598,f6f4afff-9e16-4276-883a-23eac06d0ff2,U41353,3,2023-07-11
61601,6909483e-2f63-47bb-a2da-f8a3834be8a4,U58174,5,2023-07-19
61617,d7046ed0-1bf7-4834-a5bd-f6c77fd1904b,U62952,10,2023-09-12
61641,777feaf0-f714-412c-89db-26105d83b469,U09015,12,2023-08-01
61646,75b4190d-8025-4d16-961a-f6a7b22801d0,U30477,11,2023-10-30
61647,7bcde613-2c45-4ca2-81c9-38b41e6aced4,U55001,15,2023-07-24
61650,79b39973-a5e8-4a29-95ce-4d0660ee937e,U40179,13,2023-08-12
61652,b1bb0c7f-c259-4be6-9b96-469415da8b4b,U30333,5,2023-11-19
61661,3c03dfcf-158f-4eda-bad4-d94a8215925b,U51384,9,2023-08-11
61664,77781af2-29a3-41a4-9a0e-81ce6299b58e,U28526,12,2023-11-07
61669,a85cb720-95f8-47b3-ae20-5044523d13b0,U27877,8,2023-09-22
61677,ecd368ac-2389-40dc-8c63-09c5a58789db,U24418,13,2023-06-10
61681,03c5f881-30cb-4c5c-aa78-1dad96702af2,U49656,14,2023-08-24
61684,870bd134-0242-4eec-91ae-4cdc76249898,U21963,8,2023-09-14
61690,2829692c-354e-4d60-a139-ff33cf731933,U29899,10,2023-09-25
61693,3031e714-83b1-472b-9806-0e6d271b2ad0,U12404,13,2023-09-24
61696,b6e63904-00c8-47ca-ab56-441d119bf284,U23297,14,2023-08-26
61710,7999fdc3-3fd9-48bc-b0cb-a868ee356d75,U38614,6,2023-10-18
61712,4613a13a-2197-49b2-aaf3-5dc013c96ecf,U10639,8,2023-10-27
61731,ca606ede-5dd6-4d3d-925c-aca9dc83fe72,U41386,11,2023-10-06
61750,2501329d-26ad-4b48-91a4-bbb4c53f991a,U14488,8,2023-08-03
61762,7164dfc2-1a70-4ba5-989d-63757b123b88,U56692,7,2023-11-22
61765,d119e5df-77cb-4e2b-916e-227ce8c3e91a,U50019,6,2023-11-04
61768,7abfaac3-545f-4890-8873-3c94a041cffd,U09327,12,2023-06-20
61772,bbf8e3d8-73a6-4fb0-ba11-cd5f7237ce28,U44565,9,2023-09-02
61775,bdde858a-37b0-4b15-958f-7dd31b6d12bd,U57118,6,2023-11-26
61776,20f2a2ba-8b1a-4a20-bde7-0fef162a362d,U34224,12,2023-09-06
61798,a696f673-8fc3-4b61-b99f-528c05fbc724,U25039,9,2023-08-07
61807,920fbe01-dcb4-4cd7-9219-b050daa234c4,U20737,4,2023-06-10
61817,93bd12e2-f179-4a1e-9987-8e587e099e9b,U34194,11,2023-06-01
61819,95a7fc9c-5827-4e1e-a71e-67600ef9e895,U05144,14,2023-09-23
61837,6231dc00-6e97-4517-82b8-fb183bf70e3c,U46502,6,2023-07-25
61838,0215f9a8-64f8-4ea2-8bc7-5f8d9335c105,U52635,14,2023-07-17
61841,b5910445-719c-419e-967f-9ff2b190334b,U49656,14,2023-06-26
61842,ef23badd-2321-456e-841e-97e6df869959,U37795,9,2023-07-31
61858,1ae8251e-6c08-449b-9530-0cc1589c66c0,U22379,12,2023-09-09
61867,a615d1e6-cf72-4dce-aa2e-93f4b1ed6325,U26847,11,2023-11-30
61868,9608b3dc-7f0e-4a86-b266-0f0467077e4e,U45544,8,2023-06-10
61879,34ef3812-5e56-4d10-a6e5-ad5488358386,U44940,3,2023-07-08
61883,ff1e08f2-dfd6-4853-9796-cb6f806f5c19,U00902,13,2023-10-14
61897,5d18d558-2b7f-409b-a8ae-77869e72c01c,U35570,9,2023-08-06
61904,cd3202d2-f89b-4400-b69e-b78bc1b2b437,U24071,4,2023-10-23
61916,3b180ffa-fec9-4f08-a730-c9a69077bc2d,U24977,15,2023-06-22
61918,86ad224c-8fdd-4e40-8c08-be4765c40a4a,U63839,13,2023-07-17
61931,dc7a1f3b-47af-47eb-905a-01c61f17957d,U14061,15,2023-11-25
61933,37808d87-7121-468e-9053-2f0d84331c32,U62952,14,2023-08-05
61941,7b3326f2-9c27-40cf-96ac-c98c5c4e1f46,U11370,10,2023-10-30
61945,1cd8a822-a751-4374-9750-f2b8617c5707,U63019,8,2023-07-01
61973,b3a95942-b6d1-414c-97ad-29a2b77ef86d,U05683,7,2023-10-09
62003,8a39f7a4-ac0b-4487-ac22-a52f5549ad3e,U44906,14,2023-09-25
62006,8cc95284-8144-4f30-b5b8-00fc08e24c44,U64203,14,2023-11-17
62010,d558d170-0cc4-492a-8199-c227654febcf,U33320,5,2023-08-18
62012,be0e0249-2182-4eb1-a04a-ab3438cda22e,U31977,13,2023-06-26
62013,c7b87b18-a025-4c2b-a469-80de58e43b6a,U47106,6,2023-10-11
62031,ba14c4ae-a987-43a5-84e9-e603e504194e,U58168,3,2023-06-16
62038,b9785932-247d-4102-943c-92a2fb7c7dd9,U41419,4,2023-09-17
62045,25a3644a-a0fe-429e-8b3f-ac50c2c9e87f,U52540,3,2023-07-16
62049,878b9b1f-bac7-44c0-8a67-3ea0e63ffb6a,U34992,10,2023-10-23
62050,ddd502f7-23c7-4d9c-b0c2-33c93e14a371,U16684,3,2023-08-25
62057,3ebe18f2-254e-433c-a67a-2d38dd8606b6,U13416,6,2023-09-19
62068,ed6461af-d293-412c-8cbd-0b72785423c7,U31027,15,2023-09-13
62074,cbdb688b-9546-480d-a6a5-c76f32b0524b,U43542,5,2023-09-24
62082,bf5c7edb-a58c-4561-8a66-0ea1a13cd7c2,U10125,8,2023-10-02
62084,43eebafa-9412-4c68-a391-3f491fc4e2cb,U62026,10,2023-09-02
62086,324f7b6c-66f1-41ed-91a6-37797e51d932,U16266,10,2023-06-18
62087,9e820a37-4c30-45a2-8554-493cc03da988,U63299,8,2023-10-24
62105,b5612493-55f5-4a49-8e67-449ea8983630,U03143,7,2023-07-24
62106,81b33529-985b-4314-aff2-c4288853c281,U31151,4,2023-08-06
62110,7b47f01f-a983-42b3-bf62-5341f6460d1c,U15710,9,2023-09-13
62125,f1f09c15-b04c-4662-b6cc-df980baed8a6,U17036,7,2023-09-25
62131,d65ee342-650c-4441-b88a-cad17b5bed51,U19271,12,2023-08-13
62132,9ac1ba91-02b5-4f1a-b722-2e710cac9d11,U09735,9,2023-08-26
62134,e8771c84-8669-4514-87cc-7270993aabde,U48731,8,2023-10-27
62137,bd3168bb-d60e-4b8a-bcb7-b670f1ac2ebb,U55984,12,2023-09-17
62150,44c23474-444e-41c3-a4eb-1f3ba9e93d7a,U59776,3,2023-10-04
62154,c43ef247-9c5d-48fa-bfbf-bc2f147cba7f,U24171,15,2023-08-03
62157,87257e5d-9db3-4fd7-b1ae-672bf3d6e06b,U34438,11,2023-11-19
62165,9cc3fc80-6ed3-4d8b-80ec-4f8591cd168e,U23738,5,2023-07-18
62167,100ef5b2-df79-484c-8fc1-55fb701d30f9,U58337,12,2023-11-03
62181,2ecc7c84-3e4d-4d46-b9a7-dbce759aa50d,U46063,6,2023-10-24
62205,d4b6b1d3-4534-4f98-8195-d6a7d03923a0,U34196,8,2023-10-25
62206,ac7e38f7-b26c-4900-9286-6a7222c1c9c5,U20237,4,2023-09-14
62225,939988f1-99a3-45dc-8ff2-689cdac549ac,U51654,10,2023-09-14
62231,9e431670-2952-4a3b-a8c2-e9c4726a5798,U07858,9,2023-10-06
62238,cf4eca14-0427-4408-ae1d-df95a610cc91,U51679,6,2023-08-13
62241,fce23a81-e8bb-4715-98e5-4a9fa3b824d6,U13673,15,2023-07-22
62242,859a318a-90a1-469f-a31b-ca95c0240df4,U25795,10,2023-10-28
62246,45520671-372e-4e7e-bd91-71a2b346191d,U55054,11,2023-09-12
62250,eb64f6df-e146-4c53-ac3b-ce173d1549c3,U54765,15,2023-08-31
62257,1b7760be-91db-41d1-ab8a-1cc68032056d,U43941,3,2023-10-17
62265,9483c075-cf55-40d6-96d0-f797a84cb510,U63069,6,2023-08-07
62273,37d8cc3e-26e6-4fb5-a94f-de1cf9a18de7,U11017,6,2023-11-15
62274,57605670-bfff-4c4a-ace4-674c1ef56b1e,U24273,14,2023-10-06
62279,834b8c9b-b872-47bf-bece-a6f453ade236,U48159,15,2023-09-19
62292,71477dab-31c4-4f13-8a7f-14cd518f1574,U29680,4,2023-10-10
62294,05c9c784-fae8-4155-afc1-864ae31ad442,U62305,3,2023-08-17
62304,6299ea72-3929-4d0b-bfc0-f0327cc61400,U47651,9,2023-11-11
62307,83aaefa6-f78c-4e9f-a30c-964018377e0e,U37347,15,2023-06-30
62310,a5a4133d-8650-4407-a70d-9f8ee2b59c11,U17326,11,2023-09-05
62318,4ccc9583-afa8-4de3-939f-d4f13e0e1329,U46237,15,2023-11-04
62323,9e4f0e59-b3d3-441f-be92-0a7cffd2ba68,U46650,14,2023-10-06
62345,ec3a977a-f47a-448f-a7fc-e59508144360,U39928,14,2023-06-20
62351,a08c905c-6503-4796-a463-a0d4903183dc,U16386,4,2023-06-16
62355,8ae7c5bb-01e5-436b-836b-94d9278b1e74,U47565,4,2023-06-27
62361,b1e9784f-4585-4199-8b47-67a54016c418,U19262,13,2023-09-15
62376,13f10959-01bb-4728-93ed-f55c16146834,U02576,14,2023-06-07
62384,26a03728-c7dd-4a3f-bb66-36398bec3a71,U41534,14,2023-10-13
62409,7d331fad-9e16-42d0-b1ba-312371da0f7a,U53233,10,2023-06-27
62415,2b07b6f8-c368-4b78-a3fb-c31eb87674b4,U11113,12,2023-11-29
62419,0b5f8608-0fd1-417d-bb8f-a1ef083236c6,U18050,14,2023-09-21
62420,4da6bc5b-fd53-4da4-8296-91574c58dd64,U12601,9,2023-08-31
62427,06334341-dada-48ad-8504-b4b0021d5e43,U07506,15,2023-10-19
62433,e9eb2e6f-b945-4262-af4c-8021d38efa4a,U52540,15,2023-11-04
62435,9e63b4ae-02f4-4bda-9166-bfe4ccffcb1f,U48354,14,2023-06-08
62441,c69c4fc2-05fd-4243-a7ea-99a09c3e69e8,U06125,10,2023-09-10
62447,de302ad0-8913-4755-a384-613e7bcb9fdd,U45821,10,2023-09-26
62452,d1770544-bf83-49ab-80c5-47ec3ab64316,U59124,13,2023-10-09
62464,5bb328bb-32f6-4d08-8221-6b76dbc96bbf,U58338,4,2023-07-13
62466,1c7e52b0-902f-4574-b61f-8c40b7b334ec,U01787,3,2023-06-12
62468,c9dcff7e-6041-4295-84b6-92f6aa9ed4ac,U53772,15,2023-08-08
62479,9832a19f-8d29-4012-baa4-3be2c0597ff4,U33663,5,2023-11-21
62488,70695321-e6fe-4fc4-92ab-8dcf5820b196,U11568,3,2023-06-07
62496,0816205c-3296-492b-b547-3a2b23ed75f3,U01165,4,2023-11-12
62503,d7dfda39-bdb3-42d3-a106-7791f29e669f,U26027,7,2023-08-08
62505,74a887aa-070d-4af8-8349-7d1456973937,U11826,7,2023-09-17
62510,70e973e4-3c50-4fb0-9b0a-2102e92277bc,U14233,4,2023-11-11
62521,4b096f0c-8c32-4c9f-a198-7f6effbd8e92,U04779,8,2023-08-09
62540,e1fd3bb3-a4fb-49ef-9886-27f4e9024f9d,U06679,9,2023-10-15
62550,1c59ba89-74cd-41a3-ab91-3bb4fc6159cd,U20287,6,2023-07-09
62566,62272648-0da6-4f1d-8213-d3dd3221a565,U22593,7,2023-11-18
62577,58f2c506-ef4a-4325-ae4b-3c820bb86b03,U07574,4,2023-09-26
62579,4f42f1d1-1fee-4f6a-afb2-934f28b9f85e,U39492,4,2023-11-15
62580,fe22f79b-44f0-406e-b0e7-594c498bfb5b,U62777,5,2023-09-30
62581,cc3ded75-8197-4d34-a2df-05bd42c80082,U00577,15,2023-09-06
62593,66b1b81b-23cf-4f1a-bac1-0e46601fda0a,U49257,7,2023-10-08
62598,2bfabe2a-b048-4cbc-835c-62681257a60e,U32370,14,2023-08-20
62600,4178f396-af84-49c6-a5c7-07bad9470bee,U23878,13,2023-10-08
62608,2fa6155e-588e-40d9-8510-60e04c55dd3a,U63299,11,2023-08-31
62622,86fb6cb5-4e0c-4e41-a737-8346a72a7b1e,U56726,5,2023-06-22
62627,1feb8f03-34b8-4d86-9e86-6206a20b1a0d,U37895,8,2023-11-04
62634,284bc4ea-e292-4296-9348-c1646c82a0ee,U15280,11,2023-07-10
62640,ac266333-5792-4056-be1f-8337eb53e9d9,U53494,13,2023-06-10
62643,8aacad3b-148f-4704-a7b3-2d822e63f0ed,U46699,4,2023-08-09
62648,59471fcd-84b8-468c-97ac-a6d6c2b7c84d,U28991,5,2023-06-07
62658,f352a25d-ec24-403e-adb7-517b758a24a8,U05425,4,2023-07-13
62662,c1128447-5a3b-4740-bea5-1b560ccdcd3f,U57455,5,2023-11-08
62674,9997d69b-e5fb-46f1-afd1-29c89fa58b59,U59694,10,2023-09-30
62715,3b1f3845-66ec-44a9-be97-f90f12997f9b,U20568,15,2023-07-06
62719,26a5a3cb-8630-4bcd-b71c-138a486b403c,U59668,6,2023-09-10
62720,d32131b7-2c3c-4bd7-bbe0-06d4a3b5610d,U35528,14,2023-07-23
62721,81195b7e-3be7-499f-a468-845de842f70e,U48199,11,2023-10-09
62727,12f0d22c-a954-4d41-b7ef-ba95c7ea8551,U28794,5,2023-11-27
62731,b82809c5-0253-44db-b23f-9992196cea3e,U64435,12,2023-08-17
62741,5e5fa6fa-cd21-464a-8c53-9a8f2a600d3e,U15053,9,2023-11-13
62757,761c1dd2-da73-430d-9ac6-824e6c4ed1b0,U27715,6,2023-09-25
62761,beb1c9a0-5e2e-40f0-9ca8-eda4affeb784,U49873,3,2023-10-19
62772,d464f2d9-2b28-4e1f-9679-6b57d2f4ba2d,U38052,11,2023-10-01
62779,a3122143-ec97-44a5-a635-12a04a44862f,U13827,7,2023-09-10
62783,f592e77d-798c-4608-b414-c095f12ce09d,U06125,5,2023-06-07
62784,88035c42-c139-4e59-9142-793837c6ad54,U02837,15,2023-10-25
62786,1ad3acc5-1716-458a-8716-894c7913357d,U09418,6,2023-07-03
62802,48664b92-6aec-422a-a7a7-99ab8d3393a6,U14068,3,2023-10-26
62807,2a825a30-02dc-4f6a-b0c2-eb163d92c900,U11101,5,2023-07-07
62808,15d7d00c-af1b-4f83-8404-802aee29331d,U29488,14,2023-08-20
62814,631a9a29-97b3-4b60-a142-ccbd834f58eb,U47714,7,2023-07-05
62815,d1ffb2c2-14ae-4f0e-8b06-7660cfb28a13,U29899,13,2023-07-01
62816,17a9cbbd-174c-4686-8e76-44ec18cfd506,U41784,4,2023-11-29
62822,bbef8169-8674-4694-a6b8-aa9ab6571e3a,U04229,5,2023-11-09
62823,3bb2c185-8e73-4e2f-a876-653ba54b55ef,U14863,11,2023-11-07
62833,93d56301-8520-402d-abbc-dd730b8e3d47,U61696,13,2023-06-03
62836,bfbb3e8d-8b3c-46dd-be46-4fd6d3ba9976,U31561,5,2023-08-21
62848,580a178b-fea0-4175-8a8a-9e4aab5eb2fa,U36715,10,2023-08-16
62858,2865b61a-c12f-4aef-ae86-3f6fb8bc4624,U13754,5,2023-10-15
62864,9dd63dda-7d6b-48d8-805e-72ac3e7da70d,U53447,8,2023-07-22
62884,96e1c433-1920-4c9d-b1d0-89738e4d6f77,U39693,10,2023-06-05
62885,2727e5a7-7069-43d4-94bd-07f4ee6af1d6,U24728,9,2023-08-24
62897,48a5c2e2-d62a-493d-9620-7ee368ea626e,U62800,8,2023-09-27
62899,0b7e2073-3ca5-4399-a82e-df0946b2c1ed,U37037,7,2023-07-01
62908,0a96d8a8-fd03-4c13-b57e-3dc5ea4b73d3,U47991,9,2023-11-30
62910,929e2a79-711b-4ab5-a4a8-31b5d3f34380,U23203,7,2023-09-29
62921,a6ba412f-8f20-4d11-952e-64b584d6be0b,U48947,8,2023-06-27
62922,ee2c63f6-3b3e-4b11-a3d2-d40e77d4fc19,U49185,14,2023-11-06
62923,aeb62e0f-76c9-440f-91f2-6e3615a355c3,U30007,7,2023-07-20
62925,846fa705-da49-4ef8-9136-2ebf88b20423,U09193,11,2023-06-17
62928,45fecf09-7f3f-4a1c-8867-ca0d991916f5,U54114,4,2023-11-07
62929,e679fe8a-8bae-4d66-95e2-e6fba1769b8d,U21027,13,2023-11-15
62935,1da24e08-3f08-4e07-8559-ac7e39ac92dd,U21158,13,2023-11-03
62937,4a62c6f7-1e90-4931-83f6-9911e981630c,U31648,4,2023-06-15
62938,344d2289-7393-4500-80f0-070d32464dce,U27911,13,2023-10-27
62940,f368d1ed-f29b-42f3-8ccf-4d8cff9d081c,U14830,12,2023-08-14
