order_id,user_id,estimated_arrival_in_days,transaction_date
7d522344-975c-4dbd-ac8b-2e0641b62bb5,U27838,6,2021-11-06
0f99f0c1-8f1b-4bcd-a40e-b8621dd753a6,U55729,9,2021-10-16
4f46c693-008d-49b3-896a-bd3b0bbd7d6e,U11411,7,2021-10-02
5003386e-9652-467d-b071-2ef38ab5c61f,U36470,6,2021-11-26
ea8426bd-9442-4f7a-b301-60463e51083d,U15107,4,2021-11-22
a64ffc27-44cd-45f9-895b-cb260f1185d6,U48280,5,2021-12-23
66886ecb-6c78-4a0d-815e-61e852397bee,U53853,7,2021-10-25
bb5dc18b-f99c-4392-a55f-678992b6d009,U17117,4,2021-12-24
af1d3cc8-63d1-4c44-8e3d-49f4ef385060,U63680,14,2021-11-10
d5a11974-334b-4f98-b83a-925293d31923,U28655,10,2021-10-14
79cef898-bfcd-4dca-85bf-cf47b807bf11,U65111,11,2021-10-10
d892ce97-22c9-4631-99bf-b1a72f0b38d5,U07408,3,2021-11-23
4ae9764b-a9df-43cf-aa65-ef610de73551,U36489,6,2021-11-13
d6e433c0-866d-4247-aff2-04d691acbfe1,U25659,11,2021-11-19
93f00110-f2a6-4e79-be87-68ff4d6cc3e1,U37038,3,2021-10-02
d9d79869-a054-402d-a95b-d5b73f6b39c9,U44135,9,2021-11-21
c3f827bc-f1db-4ba4-ab57-68877b251615,U40865,6,2021-10-01
d12b3892-1559-403e-b118-4b1951c4806b,U50789,5,2021-10-23
51e5729d-c166-44fd-8f9e-429346bd0538,U40044,15,2021-11-08
934e8c46-a33a-40f7-b41b-c8e470406043,U08940,4,2021-12-19
ce41a4d9-03dc-43b2-8fe7-190ff47659b8,U09918,10,2021-10-12
7f7c3f04-ab1d-4a31-83d9-1eafd3355433,U41316,4,2021-12-22
e85d2638-b039-4b89-85f3-c0cd4106501e,U56050,14,2021-12-09
ff2ecf9f-ad3f-487b-b622-55235775acfe,U32772,12,2021-12-10
4909ee9d-f42f-4012-b492-cf30b6446c25,U17775,14,2021-10-07
e1ab31e7-57af-445e-af66-ff929909780e,U42785,6,2021-10-05
f3b723ad-a61d-4f2e-9e1a-fa0c4f88d5af,U56471,6,2021-12-29
40bb52bc-171c-4b49-b22d-44805fce7378,U35297,6,2021-12-06
edb74084-30b8-44da-8c87-927db354b4af,U40642,4,2021-11-25
513a9810-9b9c-48ce-ae8a-5f35c4977d84,U24139,8,2021-10-07
319b2e3f-7b8b-4499-9de2-293e6037402e,U01787,5,2021-12-01
e9d7f57d-933a-487f-a4d3-13d616aefb5d,U45729,12,2021-12-30
dd2a2ad9-a460-407c-9e29-ee3d2fa9f301,U08064,14,2021-12-09
cd462ff9-8d41-4d4b-99ca-4b611bfa6fb5,U36983,4,2021-11-04
fd9754e8-9378-4905-ab4b-9f3a94aa76d3,U38297,10,2021-12-16
194d9a9e-24ef-404f-862c-04c68758f4be,U44099,5,2021-11-07
a8ce0e1d-a329-441c-8abb-bf131efe1d60,U15346,7,2021-12-08
fbb43de6-eef1-40c7-8a3f-a8d4b4dc1d09,U32100,15,2021-11-10
71f7ff77-a032-4652-90fb-5530e9415f5c,U27781,4,2021-10-05
b0568e0a-46eb-48c1-a473-b6dc5011c9f0,U30673,6,2021-10-20
5a43ff41-d66c-4ff4-8cff-e12cab024719,U35312,11,2021-10-10
32b4d6a4-c950-4f03-b489-c5b4e7af1a69,U13228,14,2021-10-16
d6af491a-f62e-4426-92bd-e7d88c28d876,U25259,5,2021-12-11
edf8b5cc-bec4-4636-ad9c-b609b37d863f,U02104,6,2021-11-11
2c6759d1-6c2d-48ee-9bb1-13dca42afd64,U08857,13,2021-11-26
6c41449d-d69b-4183-b0a3-aa6cf8366389,U28066,13,2021-12-25
fd1e0896-97aa-43e5-8e56-76dae9d6cd7a,U07944,5,2021-11-30
bd71de21-0988-4a11-b335-86be58db4b09,U25904,7,2021-11-22
8b9a8a2b-4c46-409d-895d-77a0d8536ebc,U63621,7,2021-12-12
6fac5f0f-e028-4efa-acc5-ffa52830dc95,U35400,11,2021-12-09
edc78172-f25c-4d70-8611-af2fbe0b3f8f,U32345,8,2021-10-18
6d407851-b257-40b7-9d60-395258b9e777,U33144,15,2021-11-10
28eb866d-91bc-41ba-b8f6-b4594502f05a,U30959,3,2021-11-15
985d5c79-971b-45db-b290-491b203d055a,U61434,13,2021-10-04
1d3b78af-1d76-4e5b-885c-0d44493d277d,U03530,13,2021-10-31
5f6c2601-4486-49bc-a92e-7aafa73a10eb,U15439,5,2021-11-03
61b0a402-0d63-4ebf-845e-afd5b426d9c1,U12683,13,2021-12-21
9dbc654a-8798-4e73-bbbe-942dcdc04a9f,U41967,14,2021-12-17
0c132ab5-cb3a-4f68-b368-2ac6230af296,U57770,13,2021-10-17
b7ae2f9a-2576-46f7-8cd8-7d598266843b,U47848,13,2021-12-21
d1138503-7c36-46e0-9249-722d0c1aa2f0,U29766,10,2021-10-25
5578cfd8-ad29-42e1-9a59-d80cabb0e817,U63261,5,2021-10-03
37ff056a-b5b1-4a79-9c03-5198e7da96d6,U30502,11,2021-12-13
961d2ca3-9e79-41d8-90e7-8ff2ef18df7a,U26302,14,2021-10-16
bf84b395-cf53-4481-a117-3c41c60f0a2a,U20400,9,2021-12-15
359048ed-563a-4a0b-ac36-4266d77cad1f,U02184,13,2021-12-17
f73d2e5c-d4a9-418c-81b7-98870ab0fe95,U39333,8,2021-11-01
ac0a9bea-e99a-42c5-807c-b9acab26da2e,U45957,10,2021-12-04
e26dabb8-8604-4234-8c59-a2814121dd60,U50356,14,2021-12-18
99a337db-5284-4885-ad4c-2702877f25ee,U31416,9,2021-10-18
ebc4a30c-c553-4d57-9769-485c489decac,U52268,7,2021-11-05
8c117d99-8179-4266-b4f7-486439877d0a,U43607,12,2021-12-15
1a285132-9c78-4f9a-a166-6fcaa7cd067c,U20058,3,2021-11-07
0f6baa0f-f37c-4d97-89e4-0b0a13ad65c0,U32473,13,2021-11-15
e9a7a30c-6021-40cb-a0c8-91a8c14dad51,U03731,10,2021-11-25
78a70480-a1fa-483a-b8dc-f8b980bde652,U13829,10,2021-10-15
f65ed760-07bd-434f-baa4-4192870f9433,U19222,8,2021-10-06
81b20dc6-86b4-4c7b-b19d-806a91ad1d8d,U54576,8,2021-11-10
2b600013-dcc5-418b-903d-c132043abe5d,U03685,12,2021-12-14
88cc6a27-5455-4d1c-83d6-98e49b83e1f0,U18090,7,2021-10-06
d8307ef5-993f-494c-ad28-6bc0bfea4484,U52870,4,2021-10-06
4f367faa-c8a7-491f-a5bd-a84a618bc38b,U26478,4,2021-10-30
51bc8cba-b23b-41f7-99cd-c7f29c48d889,U58668,10,2021-12-12
8dead1f6-872d-48cf-bc83-437426fd16ad,U35896,13,2021-10-08
02795e85-4090-43fc-86e5-c45108f0db24,U50445,11,2021-12-10
1d67afdf-8dc0-461f-b647-a5540b4d0bfd,U44176,9,2021-11-24
7e0f9243-6cbf-4883-82b8-690dd0c10e58,U29488,7,2021-11-13
e28df88d-d943-406c-abec-d352f9838d71,U53793,15,2021-10-10
30f1638d-fdc8-490f-b088-518e8dc25b93,U43735,14,2021-10-24
642c29fd-fffb-47b8-bec7-a930cb1c32c3,U25175,7,2021-10-07
f7173c76-23b5-4a55-9b52-27ab1ab6c1ec,U05552,6,2021-10-30
95b58084-f0fa-409f-be68-2100fd7c0bab,U10219,4,2021-10-11
d869703c-aa70-4920-8778-7ad41dd22e64,U09518,7,2021-10-17
17c88d9f-bc28-4b87-b3af-f5f1be8b0d57,U62200,5,2021-11-15
2bed897a-0824-48a4-a83d-ab0cf13a703c,U01707,10,2021-10-28
beebb956-dcee-4263-9a3c-3df86aa32fad,U54027,6,2021-10-28
19c72a62-5760-4ca5-b892-d4a9c8a0bb4f,U33134,5,2021-10-28
f90e1cd9-7a68-425f-be8f-5294fbe40c59,U63440,13,2021-11-21
8d0f3b12-a03a-447c-88a6-5cba9a181afb,U22851,12,2021-10-22
510fd62c-9bf4-4756-977b-c7173da756a2,U31979,4,2021-11-14
861854a0-6760-48c4-a6c4-49ffd3077410,U31999,5,2021-10-16
dafa8364-ba1c-44a0-b487-a02d62d2d609,U65172,14,2021-12-06
9bd663f8-9a43-4b5c-b237-65abe784fe2e,U26403,13,2021-12-31
61b2e096-ccf4-4739-b8e3-857edcdd4bd3,U47134,5,2021-11-28
1d54b296-4c28-4fd8-8732-25a2c7962686,U51006,7,2021-12-16
9d68c364-c426-47fd-b0b2-4e00dfc59e1f,U36761,4,2021-11-21
311e24c8-d9df-484e-8c52-49c170aabdb8,U48253,15,2021-11-19
688eb332-9d3b-4863-a783-f1eb7e4d0be6,U16710,9,2021-10-04
893119ee-8e7d-43ff-b891-e66c293868fc,U18395,13,2021-10-17
fb3be27a-9804-4c0f-894e-cb58aa9d34b4,U52420,3,2021-11-22
941daabd-b7dd-4c71-8faa-c7f8520edc45,U37912,14,2021-12-13
3b59157a-08b8-4666-87cc-4a86415a988d,U52518,3,2021-12-20
9201f4a4-83e3-4209-8583-0f54b9b4a715,U53584,14,2021-12-13
1f7288ae-6586-41bd-8347-1df2aa9a8d23,U15007,14,2021-10-04
e9c46b5c-f619-4c6b-87ff-95fca781c8f3,U62853,6,2021-10-22
c44d3a17-b901-487d-b444-866d5fae1cd8,U65519,4,2021-11-18
c6367a76-ac94-45a5-8e54-99e2f17cd331,U30221,6,2021-11-17
f4c5e2b5-902c-42ef-8601-44403b98c25c,U52526,8,2021-10-20
6e51b408-a8fb-4a0d-97fa-135709be3052,U46415,13,2021-12-03
6956c5eb-cb78-411d-a475-98e382013247,U39683,6,2021-10-12
b2455587-4d96-4f86-b187-3db336a70d96,U25875,11,2021-10-23
ec0975be-f4aa-48ec-93c4-6b376e672716,U59557,14,2021-10-21
859e83f2-9291-46eb-992a-235192ecc677,U48285,12,2021-11-15
1c95c008-6f75-4f0a-8288-b9f47b125182,U24605,15,2021-10-21
af6f8ea5-b77c-481f-b812-a274569c1708,U06511,7,2021-11-07
f9abbcfa-b5d0-4528-ac82-42223be2f400,U44729,12,2021-11-07
2510bf26-7570-4f06-a3b7-a596aab33fa1,U64300,13,2021-10-19
b0f4109a-fca1-48c9-a520-5a5247af83e8,U27519,9,2021-10-13
edfd8f2b-8306-4c4c-a7ff-d9dea355567d,U49969,5,2021-10-26
e2295f8b-4103-43c7-932a-ad1aacf59ae9,U43306,6,2021-12-16
ed7f441f-a96f-4bb6-8300-cd62919613cb,U23189,6,2021-11-28
4a676229-0293-4318-b9c8-0cf1165be229,U43316,9,2021-10-12
3f1ef116-9626-4314-b256-53bd933d73f6,U61066,3,2021-11-28
f2c86ef9-bbf7-4552-95c8-63dc4f2454c1,U23751,8,2021-10-26
ff3b84a8-e56d-449c-af47-cd43e4998e80,U37433,7,2021-10-11
4240ed4c-350d-4505-bd41-d7f50816dfa5,U48843,10,2021-10-28
05062fa5-ba72-41cf-a869-79e568f59c4d,U10084,9,2021-11-06
3f7e88e9-0e2a-43ee-b26b-a96fd9695529,U48528,7,2021-12-19
dd0dfdad-ad41-4fe1-bba8-504904903dce,U36001,9,2021-12-18
e97c1b9e-739b-4e1d-9a05-f3f5f15c61a4,U28790,8,2021-11-10
a8fdbe07-8323-489f-91d8-665ba04e6708,U64573,9,2021-12-28
787f4884-84b2-46d7-999b-af3599ab2aa4,U60619,15,2021-12-15
f1e112b9-303b-489f-a323-7873433b8a2b,U19888,5,2021-12-19
8a467381-73fe-4e7f-b5cb-fa068d68d899,U53824,11,2021-11-02
bed5e6b8-fe02-4af4-b8ef-0fd5406a3d3c,U25039,5,2021-10-17
5bdc6037-1e0f-490c-931d-34bce6d1c4f5,U30975,6,2021-12-29
c678e508-77cf-4090-a382-e40eb4572d3b,U22890,8,2021-10-02
43a14f0d-7acc-4037-928b-16c4d20096f0,U39385,8,2021-12-25
b5f2b5c0-e305-47f5-a2ea-cb6116436251,U41225,15,2021-12-07
f33349f8-b43b-4ede-bdc5-0707df32fa8e,U06017,10,2021-10-18
1cd75b68-f52a-4fc6-aad5-a8c8d546cd33,U58227,11,2021-12-06
c8db2b33-045b-43b9-a89c-0bf826c54e13,U34224,11,2021-11-16
ba788e41-5850-4391-a132-062d3f95896d,U44549,15,2021-12-28
a695379a-b136-48ba-92c9-3e3d6bdcdf65,U12495,10,2021-12-24
a328ed79-c8aa-45bf-bf5f-76ec4e90733f,U08630,6,2021-12-25
309ad137-5ff9-4753-a7af-d649dd1eeee9,U06796,11,2021-11-11
7892cfd6-673d-4022-b178-b820eeba577e,U33680,10,2021-10-13
640edc5f-3f32-4688-b195-2a3ae120c157,U57128,12,2021-11-13
c5291d0e-001a-421c-aaee-59147b7da386,U04234,8,2021-11-29
e648de19-4e1b-4056-9c38-52f035ab1cfb,U05640,8,2021-12-26
b74d0220-4baa-489c-8ce4-28d2c39a5cab,U54535,8,2021-12-13
58d8c7e0-01ad-421d-9731-9f5f96dbc5cc,U59485,4,2021-12-01
bd42d54c-387d-442a-89fe-359c39766108,U31724,4,2021-11-08
0e2c13e6-4f1f-4b7c-89be-c5e8abc4c7ad,U24360,13,2021-10-28
71756895-437e-4672-bfbb-b0edce5d0119,U54874,14,2021-11-03
68762535-5195-4d64-9fab-bc31812f23c5,U09851,9,2021-10-29
70c3781b-e383-4fbb-96f8-9d0a9a9484c6,U34992,4,2021-11-06
6d497a04-917e-4dc1-8203-72a75817703f,U21354,5,2021-10-20
5649b6a9-fe88-48bf-bd69-cb3aceac3e7d,U51237,11,2021-12-06
eb2af290-6fcf-45a6-82e8-32844ee080a9,U64064,15,2021-11-02
cf8a52c4-ee4c-4a9e-bfa1-0411b0d50124,U03081,8,2021-11-22
22826a5f-976c-43b4-bb6a-f29c440d59cb,U63098,10,2021-10-11
56b7432c-1f6c-44c8-9231-e811e5e8cb12,U59325,4,2021-10-03
ab5d54f8-6cb2-44ee-bc09-d5172494e398,U40491,5,2021-12-14
7277c89b-65f4-409e-b2f2-c0e49f36df9a,U39496,13,2021-12-21
4fcbf538-b1c4-4478-816b-4a518cfbf1f2,U48252,4,2021-11-05
627429a8-fb70-4033-aa2f-3da392126fdc,U05350,5,2021-11-15
69da464f-e845-40d9-b436-2cb0e883152c,U15113,14,2021-10-07
e1adf2f4-27fd-4c0f-9830-e8f2f0414528,U53161,3,2021-12-21
db09c35e-fc65-4f59-a720-193939932fab,U52965,14,2021-12-23
4ddbb229-ef84-4888-aa98-7dbfbe624c0d,U63360,12,2021-12-19
675341fd-1768-458a-a12e-59f1b15d702e,U34742,14,2021-12-17
5da16236-2d77-459a-88f1-c0cdf012c91a,U47370,4,2021-12-10
0f1c0dc7-3648-4283-b450-d9dd7e3df168,U18089,5,2021-11-08
73d926f1-135e-40e4-bf44-ebf80d579a8b,U47353,11,2021-10-05
665f0e51-9c34-40df-ac4a-1588d2aeba43,U49910,4,2021-12-23
07eb08d2-7720-43ef-b2b0-c63f960311b2,U31468,7,2021-11-06
2c74fad9-0d95-42f3-a584-cb7bd01b9b2f,U63423,11,2021-11-27
5d382c76-08d2-40fb-a668-30713122a5eb,U26910,6,2021-11-15
792df783-210d-48cb-ad0a-5bccf1d4d3e2,U06898,7,2021-12-09
25989aaf-f463-487a-b3bb-52f26198ec38,U29588,10,2021-10-28
ac33589b-b391-4381-ad1c-0c7bacf3b1f1,U11634,5,2021-10-05
1355099c-9f02-4bf2-836a-d50e8f701d44,U46577,8,2021-11-17
d490043e-ca46-4357-a6fe-458588852445,U26781,6,2021-10-12
51032483-c819-40e8-8ed4-d4a68f919b23,U47007,8,2021-11-14
6582426d-1e88-440d-b070-6cfbc1b079a4,U21373,11,2021-12-12
1d16484f-bc03-4b20-9bcc-b38ea239b6df,U31179,8,2021-11-18
32ed0e54-e3fc-4c60-a920-0973da4181ae,U31624,3,2021-10-28
4b4d2209-bab7-4243-b3f1-00e8c05af51e,U37795,6,2021-12-24
fd5ba594-4b8e-4a16-9acf-46085cc23323,U15803,14,2021-12-19
009a63e9-f6bc-43bc-bec4-d36c2cb0677d,U29671,13,2021-10-29
ec550780-daf2-4b3f-93ac-d317c1c956ae,U24469,5,2021-11-19
084fff55-48eb-4e5c-ad2a-3fd9d951343b,U00126,14,2021-11-26
a14b7bc5-ed12-456a-b7cf-4c278c3e97e8,U34438,3,2021-12-05
b4b2d6cb-91f4-43b0-9381-300c3a3c6734,U43130,10,2021-10-31
1551cf42-0aee-4c0c-98b9-c3c886513d30,U08832,13,2021-12-23
278a7a9f-ea46-4918-9a43-5f9d2144e113,U26871,6,2021-10-05
ef8bf5b2-fdf4-4176-a7df-4a1698d87208,U45066,8,2021-11-27
5e5877ca-94eb-4992-91d8-ecfff03b04c8,U42408,8,2021-10-02
8e8e9703-7219-41cf-9cc6-5fce15750d98,U20370,5,2021-11-27
d6e1d954-9440-4faa-9ef3-a2d60a6f509a,U06369,15,2021-11-21
e33c0030-c6b6-4d55-83ac-603dd3bddf6a,U32079,5,2021-10-25
f50a7797-f602-43fa-9c2a-2480150d7e0a,U13503,11,2021-10-02
316f5c9e-bb02-4442-a3f1-22e19933a15d,U09011,5,2021-12-28
40d6c85b-c7a3-4dd9-b44a-e94743ff8823,U17514,5,2021-12-31
7092ee90-8fd6-4a74-ba6e-91a76203a7e5,U39409,9,2021-10-07
589766e0-48c9-4530-86a6-09e46c5a7e1d,U58353,5,2021-11-16
2c347cbf-d946-4b73-85fc-9a064160e526,U44786,9,2021-12-06
3c56646d-ca28-4450-a602-a7c90571ef53,U64628,8,2021-12-12
9e9a8a87-e156-47fe-a9e6-41800285f70c,U21234,8,2021-12-19
d067eedc-ae24-4d14-8e0d-b8a35feb4ec4,U42579,11,2021-12-02
7397f085-b1ce-41c6-8fb3-ca70716169a0,U36247,8,2021-12-08
ae8df3bc-d94b-4676-bd67-39c628a6bb72,U40536,13,2021-11-06
12b8e68f-3b18-4951-8874-4a2161f5f004,U39668,14,2021-11-11
f67408e4-f61b-4f2a-853e-449379a3f1bd,U26418,14,2021-10-09
a6a3b8c9-4305-4eab-af41-4a08ca3fcd72,U54037,3,2021-10-24
14c0f5f5-cf5d-496d-a234-3dc8de025811,U18517,10,2021-11-25
a7ea367d-c2b9-40d9-b01e-35a53f395692,U11238,15,2021-10-12
f6381f18-c92e-4da1-ad2c-87eb9f2de12d,U15183,12,2021-10-07
e0a42332-01f3-43ed-9683-9a9eb0eb2d35,U28578,5,2021-12-06
3608dbaf-d1d4-4a9e-bb65-22c14e0b5a60,U06516,15,2021-10-28
20d9e614-7384-4ebe-8dc1-bbbc08e61bb0,U47370,10,2021-12-14
d36580d3-4832-4e63-8dfe-5d543e743334,U30994,11,2021-11-19
51cad6b5-092e-4797-9764-ec359f0de052,U03350,7,2021-10-09
1540e719-3e2a-4354-b31b-52fc39a2babb,U52495,9,2021-10-02
aa6ea80b-0842-4ef5-9019-8661fac2cecb,U21191,8,2021-10-10
f051c04e-6f18-42b0-8395-9e4ab3e5ed16,U03250,9,2021-12-24
74464f14-75e5-4ee3-a85f-700e345b241d,U05932,9,2021-11-15
233db89e-311b-4fec-91a4-65ca1e4b940d,U38024,14,2021-10-11
a014e2dc-2bd8-45d4-a4b1-22c23ff5e8aa,U03168,8,2021-12-22
431ae6b6-8924-4076-8ba4-7566b73558be,U41628,5,2021-10-10
baa6cc38-70ee-4c71-8d21-87641653f9d8,U61346,6,2021-12-20
f4e492b3-7638-40da-8e4e-d815c10b8c29,U63360,10,2021-10-18
6e108f38-0aac-4402-a0f9-b13778aa91f6,U29621,11,2021-12-12
07b5584d-315a-4409-aa2e-c23109ddc19d,U33011,13,2021-12-09
6cc69d51-108a-41aa-b26f-3d0637dc883c,U14794,14,2021-12-17
a5a8a0f6-101f-46cb-9ab2-79dfe0a23a73,U30316,9,2021-10-17
da115b28-bfb0-4b89-acc5-f103c55687f0,U25840,5,2021-10-26
f571f80e-7737-4774-a628-0ffb478601ac,U07868,6,2021-11-14
8cf0bf9b-8e26-4452-a084-b9ec536c2677,U45836,5,2021-10-07
4033066d-fb81-429f-a921-5136ffee230b,U35297,8,2021-10-27
b07326c0-c3ae-4ae5-9dd7-04263a70dbb1,U16036,10,2021-10-23
d3642f7c-b104-4ac4-aae7-53e6f85f090f,U51930,7,2021-12-30
57e295cf-20ca-4a1e-95dd-0551e7f9a74d,U30174,6,2021-10-13
0b296e85-ad90-425e-b9ad-180afcb1755d,U35312,8,2021-11-24
923e8fb2-3472-43e1-9ecf-6bb8e5968c27,U54327,6,2021-12-22
7f3ac499-8978-4513-abfa-7bbc566f5372,U01103,3,2021-11-28
5aa5214c-352d-48bd-845f-01e7a0d171f7,U12050,8,2021-10-09
035df0d9-d75f-41b3-beef-1f263681bdd8,U21483,15,2021-12-09
e5f977a2-07a0-4e67-9ec5-485ed68e210e,U18649,14,2021-10-24
fe786f52-89f1-44e5-80ba-68b144b5f359,U40908,5,2021-11-20
3b5da98f-e263-46bc-a45b-5974fa6d1fed,U07650,11,2021-10-20
c65a52bf-908d-48b6-9e6f-e5fc8103d32b,U59572,10,2021-12-10
e68966bd-de80-4838-92d2-c4d83d8ef000,U22245,3,2021-10-21
a3decf1b-5d4c-45ed-b669-61f743564eec,U53421,5,2021-12-09
10453585-4e8d-449b-a6e2-47c831fd97b2,U51393,15,2021-10-23
c15f9dc2-2b32-44d4-bd34-f8f553838214,U39395,3,2021-10-06
d4997797-479c-425d-8aaa-f602aebd8f54,U45136,13,2021-12-04
7069cd64-ab24-4d1d-9352-9dfecd3a913e,U21539,14,2021-10-14
c559adf9-5e38-4063-b0a0-5183a0358656,U20885,9,2021-11-19
a36851fd-096b-45d7-90af-c67b32f14b6e,U42060,11,2021-10-08
126c2650-d7fc-49a1-b418-019799b03a4b,U04913,5,2021-12-04
3cb6e196-7713-4c27-bd84-d16dfd416d68,U42027,6,2021-11-26
0eb6e457-e224-4cee-b3ce-514af3fd0e59,U00473,13,2021-10-09
ecba8d07-caf5-4406-ae5f-27b24c277f85,U51390,3,2021-10-22
8e9214b2-62d2-421c-a612-c4382de7793f,U02313,15,2021-12-09
6cc11178-42a4-415d-89a2-36f07736d9a6,U29916,7,2021-10-02
336db0dc-397c-43ea-a06a-22773a22ce2a,U43607,6,2021-12-19
b221dcbf-d19f-4ca2-a5ee-484350c3c743,U20476,4,2021-12-30
269faa1f-b6ef-436c-ba2c-9ebcf87b1344,U02386,5,2021-10-19
da6d3400-c28e-4b6b-8542-ed24f1eca4e7,U14488,13,2021-12-09
fe07592f-8df0-4856-82ef-eb0d9f3dcd9a,U07912,6,2021-10-12
54b8bf3d-1722-4f97-9507-0aabc4354f54,U20420,10,2021-11-07
9e6b3a26-1785-4c3d-aff7-70dce6149874,U22615,14,2021-12-03
92a750a7-06a6-4f51-b10e-7f9e77529fe3,U58389,9,2021-12-18
8f30524d-a458-4cd9-b07c-46ccab2ad3ea,U54979,7,2021-12-15
b8401dca-6a92-476e-bd48-54213b91bf2f,U50124,5,2021-10-22
37fd1a8f-94d7-495d-ae83-1ff4072331da,U07408,15,2021-10-15
bb91b1e8-7123-45f8-9f16-54874209b9f3,U02886,15,2021-12-09
fd471ae2-4b1a-4197-aacc-f44ccae140f2,U63584,13,2021-10-02
c35a0f67-bb06-4989-8b1b-e7060dd382ea,U16510,12,2021-11-13
b7a5d7d5-8210-4abf-a826-3418a5cf9ef1,U13920,8,2021-11-16
002ae26a-4f67-40f3-be48-9a34c0ab2aa6,U30855,12,2021-12-13
72b8946b-0f30-41ac-b298-d2c833e1de85,U04719,5,2021-12-15
757dc4d4-5e08-4b7c-b4bb-3fcbff68bff9,U43652,8,2021-12-23
e6cdb667-1039-42a5-95b6-d1e01368ddbe,U57913,6,2021-11-12
598f5d2a-24c3-4c0a-a4c5-ceb31b590b32,U54799,9,2021-12-06
62bb3fd4-30e1-4266-9c3c-381dad333371,U46650,3,2021-12-20
bb5f961a-4b31-4141-84e8-11268296b005,U04586,8,2021-11-01
5b675f93-a072-4bdf-b57a-50705b7e7ea9,U52323,15,2021-10-22
ad1a6199-0b82-4281-98c7-2b51443dd9ba,U33015,4,2021-10-03
42b7d67a-e182-4485-bdb3-fdc990e88ee2,U19648,5,2021-10-03
70e8b9cc-37c4-4ef4-92a1-063994a62dd9,U54766,7,2021-12-18
7064e3ec-51dd-4400-9c48-d8dacbe8fa63,U40612,12,2021-12-12
5630e371-d6f6-4882-9b79-8c09ac3bcf8f,U07713,11,2021-11-01
0f207f17-6f7c-4ce6-81f3-c59c99863611,U35323,12,2021-11-29
48b292a1-f04f-4ee5-941a-310a1155137d,U33464,9,2021-10-12
1ca97908-c865-4960-8996-d1aa63da4f17,U35713,13,2021-11-02
850dc09c-ad08-47e7-91cd-9ff2da756731,U00829,10,2021-11-08
9c8108a4-8488-45dc-b205-7d316d1e7b77,U35591,15,2021-11-01
3385f6c7-934d-4833-a096-9d8a5932f946,U08760,7,2021-11-12
c626f6b0-c636-4bfb-9e1b-a11fad72ad47,U20235,11,2021-12-14
4581fb6b-0b6e-4203-9d4e-433f7f97ccae,U47314,8,2021-11-11
94398adb-6006-4219-8f03-9bc246ce9ae3,U61689,3,2021-12-17
b694c384-af5a-4d97-84a4-31fc68c7d6d6,U36720,4,2021-11-26
ed9e93e1-a2cf-4efe-98b0-6c87eb9f6fa8,U25869,5,2021-10-16
383fa67f-f9a3-40af-8356-1e48c68cc863,U42644,12,2021-11-14
09e92e94-285e-4db7-8fed-084fe38e58d0,U22982,7,2021-11-30
fa668461-c56e-4bb4-b3ad-7b7d80d9a201,U22213,3,2021-12-15
16b527f2-e06e-4b89-a8d5-d502bf3ec99e,U41039,8,2021-12-27
9f2ae62f-8193-4081-997c-1db2c22a85c0,U20045,5,2021-12-22
5da68bc2-e5ec-4ec5-8a90-c12d658bcc07,U35459,8,2021-12-11
6a99a1e8-3717-491a-ad73-85dd92fa3535,U19271,12,2021-11-23
f2cf71df-80ed-4640-b3ae-0130720425d4,U36931,3,2021-11-17
589bae61-246a-4a4a-9156-1a2e08fb3a1a,U30083,10,2021-12-29
4437ab4a-50e6-48f2-82f0-af63f0f90e51,U25855,11,2021-12-24
270807d8-19b7-49d2-bc3b-49d7be170430,U03151,9,2021-10-13
cc5cc1d5-5504-4377-8c2d-42fc3a98b186,U33163,8,2021-11-26
846c1da6-2f81-4c0a-a0a5-cb943b992e33,U13970,11,2021-10-09
8265caf6-76fd-47df-bb46-1e9c74192ed6,U29764,3,2021-11-18
a8db91ac-446b-498c-9ac6-7efcafb7c7c7,U35351,8,2021-11-16
26829cf2-c9ea-453e-9c7d-127ef3d3ff7e,U31724,7,2021-11-02
5e77446f-403d-4eb8-b3bb-b41db216e70c,U63621,9,2021-11-26
3fc54ecd-ecc4-4b6a-9b02-b124eb6007f1,U23037,4,2021-12-23
d75658e4-9329-4215-810c-26820b5081db,U30415,6,2021-11-27
659a484e-e65d-4328-8cf8-389b45a7722d,U39267,9,2021-12-02
0d799b14-c0f4-4468-bd81-d151a1ce5d08,U32079,6,2021-12-27
a9c424de-386d-48ec-bfa2-9853c36fe11a,U23805,13,2021-10-04
0ecbd11a-8f21-42eb-92f6-74efd8eca034,U39876,6,2021-10-17
a957f897-5c61-4489-9a38-1f89c3ad1d85,U33928,8,2021-11-08
8978d5a5-ff83-4f29-9780-b937e534607c,U18175,4,2021-10-10
6e3c216e-156b-423b-8933-d0a5b339d239,U60039,13,2021-11-20
46082f59-3d84-4424-be26-6455f6be294b,U25392,3,2021-10-29
df980827-c04b-4d3f-96e2-e082cc1d7f44,U31164,5,2021-11-03
b1f7d9fb-9579-4acd-8a97-2aeaf93cea2b,U07137,3,2021-10-28
e3b6a336-c912-44af-8877-c3b0b02bdd23,U04459,8,2021-11-29
18b8a5d5-cf11-4613-a174-4c7201f44f46,U20161,13,2021-11-13
81a92e97-935e-46f8-96dc-af75ca719803,U17849,5,2021-11-30
