order_id,user_id,estimated_arrival_in_days,transaction_date
ac2b51f9-9d0d-4de9-98b1-3aef10053737,U64913,12,2020-06-30
242db7d4-768a-4e0b-a186-715372e15999,U61637,9,2020-03-06
ad482580-9d41-403a-bc6f-2d25e081afd7,U45171,10,2020-02-29
0c48122e-457b-4a6c-820a-1d7f5f4d4158,U59487,4,2020-02-11
450d76ba-fba0-4398-a5a3-83e809811ac6,U34199,8,2020-03-14
c9ac26c1-3d23-4ce4-a621-e1b51d2c8a0b,U52526,10,2020-03-01
9dece666-558d-4540-a6b2-70ca79a052e7,U07177,4,2020-03-28
dd4eff11-afa6-47de-89c4-34e94be31633,U02886,5,2020-01-26
65e09baf-9602-49c8-ad59-efc801814ffc,U04804,4,2020-02-09
d1dede30-bd7e-4d09-b5e1-82acfb0fecc5,U32996,14,2020-04-04
2897af40-da3d-48c4-bd50-0632ef325e8e,U44684,13,2020-02-17
3afd9493-cb13-4c60-b88a-e5ee14632fc7,U48066,9,2020-06-12
e4d5a2f3-ab44-4f24-8baf-40d77cb95d43,U37463,10,2020-04-10
111b8ffd-eea3-4b2b-ab7b-2e49c6246ec4,U30827,7,2020-06-21
2a0087e0-e8d2-4f64-b848-5fcffd1d0d18,U64541,15,2020-05-12
62708d0b-4b00-4faa-9b80-442c3fb7fac3,U55326,10,2020-06-22
6652d19b-2ed0-4724-8946-5bbcc9537f97,U16680,15,2020-02-19
abadc8d3-e2d2-4526-97b3-1bc9734fc56c,U04329,4,2020-03-29
48311a02-85d9-4fc6-b53d-d064f00d4c0a,U59033,12,2020-03-19
9f258e89-ce8d-4aa0-8012-867a532dd085,U65103,10,2020-04-25
3d0a612a-2e1e-498c-860a-fdcfa31fb9ed,U40952,9,2020-05-03
248b1dfd-4d5c-4e48-9b0b-bf930c6fc2ac,U25985,9,2020-03-28
19991040-4736-4821-9825-a410e721c946,U26652,8,2020-02-13
2fe9aa7f-42d3-4257-a377-400f1cd03b36,U21483,13,2020-03-16
e456335b-b6fe-4fd2-a1ba-b0701687cbb7,U15716,13,2020-04-25
76c4410a-791c-40cb-aef1-0379860c9cb9,U40866,8,2020-03-18
a3a6254f-df8a-4bf6-aa96-4717e015bc32,U45884,4,2020-02-18
898393aa-01b0-4432-aa48-04146217dfdc,U24651,13,2020-01-12
f87db932-5aa1-4cdd-a6bc-247b5dd44f53,U25855,3,2020-04-25
1dccf8b4-dd3a-4823-9539-8004ff01a6cd,U05047,12,2020-04-29
a57565ae-4ef3-4e50-a229-7d5fb89a7d63,U60795,3,2020-04-30
f96ca74c-7bfb-40de-b108-65fad49a5e26,U48140,4,2020-01-15
325597fd-dc20-4f3d-bab5-215c43e9b233,U12424,3,2020-03-13
00b8d56d-83a0-4427-9625-4057b49f8294,U16526,6,2020-01-17
7695f1a3-fda4-452e-84c3-bbe84dc91b4b,U40665,10,2020-04-01
fc9e2b8e-1ce0-4a74-810d-841b81ce4b59,U00592,6,2020-03-15
0c6382ff-76c6-4e6a-8d81-f945df03a902,U45406,4,2020-02-21
70266111-47ba-4a32-8b39-125ca8422dfa,U62728,7,2020-03-07
8a99587d-2022-4a57-abd7-5fc16f3b9072,U21816,12,2020-01-16
ea3e6078-3709-4da1-9752-1a6c2cd4f59e,U04858,5,2020-06-02
69ffc403-e322-49d1-85f0-8cb88deef806,U25267,15,2020-05-26
d396dd41-1dce-4141-9a8a-a03fb439ce7a,U37912,15,2020-04-27
f34debf7-e0ac-4a1b-bc3b-6249a8b5270c,U57288,15,2020-05-21
ad56c3ed-88e1-48c3-8f50-aca124ecd38b,U40815,11,2020-04-06
3965cdab-a11a-48d1-9f03-60122981b0e7,U17572,10,2020-04-29
a01ca85a-76bf-4fa7-b1f3-b93eba0ee524,U30938,9,2020-06-21
1bacf25f-fe8a-4c4b-8df7-f5064273fb81,U63839,12,2020-05-18
888bed89-d805-4921-aedd-f706ce5e5268,U24541,3,2020-06-23
b02b1b7b-3b26-44b8-b7f4-c23282d76d02,U52715,9,2020-04-16
790c27e0-b673-4afc-a0da-c99aec24d141,U40094,4,2020-03-28
005b9597-9a85-4434-9e99-9b79ce02c8f6,U27872,13,2020-03-30
35ee3cbe-d829-4afe-a515-89256daa84e4,U53162,13,2020-01-07
a6f1a041-aad7-466e-a814-554b5ac9f46d,U42530,8,2020-05-24
be32b894-fdb3-48f5-91ec-30e866eb9515,U12902,10,2020-04-17
afaf40b1-ac96-405a-bb24-62ed893f6954,U24352,5,2020-01-27
8f744466-f9b2-47e8-812e-d7a324eecfe5,U36151,12,2020-04-08
f4eb9a2d-a528-4be8-bec4-9df91bf60b91,U50976,9,2020-01-22
2df103bc-74f7-4b1d-b001-b1e44ef090aa,U45027,10,2020-06-05
1a77f6e4-9595-4195-a2f8-a0a61b3c90af,U35940,10,2020-01-06
d4c06b66-caac-401c-9e53-3c87fc1b600c,U29478,14,2020-05-15
fd141f31-30ac-4c55-b0ea-779acfc50cf8,U59086,15,2020-01-13
480a535a-3df3-4877-9319-19e83628eeb2,U44723,6,2020-02-18
3f3c6804-fcef-4e20-bd65-4114b427c96c,U32715,14,2020-03-11
22a8ccbc-8cbc-476a-b02a-93407ca352f6,U10592,6,2020-06-20
47fae183-bca4-4113-bd7e-257350f71697,U17328,9,2020-04-02
94b91583-8013-4568-b9ae-65beb52a0bcb,U00195,4,2020-01-29
ff1c94b0-a65d-444f-ac13-eb66ddd32458,U40290,13,2020-04-12
8f4f72bf-061c-4a37-9a30-10ebad21e2cd,U34594,5,2020-06-18
088fb52e-f92f-4e48-a9bc-047b977c1482,U31379,10,2020-01-08
92c16e8b-cbe7-45cf-998b-3489c9c0108d,U28515,9,2020-01-17
6808bd44-ffed-4986-a89a-daa70bc5ebaf,U33603,11,2020-05-19
7e48a1dc-2050-4b5d-a141-4c7d33a26515,U12683,5,2020-03-31
7a81f20c-73ce-4474-a9f6-773ba7e526c8,U29165,3,2020-03-20
62eda50f-12b1-4f6a-a35b-97a77fa55ee9,U30549,6,2020-03-19
9ef00da3-a51e-4725-8674-7ccbf38bbdcd,U44549,4,2020-06-24
35c4d85f-e664-4cde-b941-bd945349e4c0,U14576,15,2020-02-11
7bc1c00c-4a46-4991-b565-435c7156fe86,U20420,8,2020-02-16
afda83af-ce8b-4660-97b8-30ba5a751107,U26247,6,2020-02-16
3245a8bb-3362-461c-9913-8b0c6b21a46b,U05287,5,2020-04-25
1f96b103-fa00-4c9f-9547-e82889374d32,U23910,6,2020-04-13
175f87ca-d23a-49e6-9463-a05fa86a441a,U03074,15,2020-01-01
65745430-88aa-4367-8cf0-7c3f0f2d477c,U37038,15,2020-05-01
aab8f2b4-03ed-4de5-a4cf-bc2a916091bc,U61145,14,2020-03-08
787acbe9-2730-49aa-b24a-b19cbb2739c1,U49124,11,2020-05-28
5cef1c23-ae46-451e-bdc9-b9146888c81b,U00961,11,2020-01-07
0147ba2a-5169-47ee-8106-81110eff3be6,U55773,11,2020-06-05
806c6375-c139-4894-8241-d5d9305376b5,U35333,13,2020-02-08
2c3e2ffb-b175-4bdb-b230-7345ea213845,U60576,8,2020-05-17
a248d13a-a030-4309-bac7-2446e9b93b04,U35489,15,2020-01-22
decd3c7e-1356-439c-9610-a1f531cc9471,U11370,13,2020-06-13
3d92aeec-83db-4fa1-870c-376c61253fc8,U45139,11,2020-05-22
884fa3ae-e324-47b5-a7f4-4d54482ae566,U41629,12,2020-02-25
ee1f3340-0c0a-411a-a202-8f404c9c4d41,U61172,14,2020-03-14
25ba90d1-6182-48da-ba1e-001441702129,U30959,8,2020-01-13
d8d82e82-89d8-4e9e-8a2f-9605cac0f475,U59132,7,2020-06-22
2600ca5a-7be2-4406-9989-b7e706d7511a,U49910,6,2020-04-22
1ef77458-a4df-4362-9118-751e20933e6a,U42644,5,2020-05-10
45fd4af9-81e9-4867-89d1-1c86cb063110,U24807,6,2020-05-25
efc128ff-70c5-40ac-b6d9-1d2818530013,U35285,9,2020-01-30
7866de6a-29f4-42cc-984b-219644a9900d,U28655,9,2020-02-07
e35a9ba3-f104-42e0-b457-f187b8d5315c,U56826,15,2020-05-25
01b32e91-3bbf-42de-bc6f-658100a36a84,U08607,6,2020-05-01
f9bbd025-3237-4c5c-aad5-5693ab67710e,U55126,3,2020-03-08
ca07702e-a644-41ba-9b6d-27ec8e1a01c5,U36309,15,2020-05-19
55c85b4a-ccb7-4641-9b48-7596dcb95260,U02576,8,2020-02-28
b5492602-a814-42ff-bcc0-fd8a399ca666,U30502,6,2020-06-08
5ca64e22-5f0c-4bf0-8af6-91216e216769,U62317,7,2020-04-09
370c2145-e506-409a-989a-2d58d58879fe,U42515,6,2020-04-04
2bea4d7b-e4a0-48bf-920c-eee5b1a18bd1,U50680,15,2020-05-20
2d88fda4-ed47-47ec-af26-f446a8d22f28,U62405,6,2020-01-02
18e35187-cf8a-4dcd-b1b3-23c2660b4a45,U37795,9,2020-04-03
1f58b244-7ba2-42b6-8c40-8087b7a439ef,U45136,13,2020-03-22
594a9fcf-99bd-4ca1-ae13-0c4ec80aaeb2,U15237,10,2020-03-20
cad1ff4d-2d63-4142-a9b2-a59584b355ef,U07897,8,2020-02-28
7a4ec236-2fb1-4da8-a211-f60e1872bfc4,U15346,9,2020-02-06
091cb0bd-635a-48be-80b1-d837fba1ea5f,U08550,15,2020-03-21
1bb08b24-a1d3-4349-a6ed-8d6ac236f8f9,U39661,9,2020-03-07
1bbd63e9-7a21-4540-9b62-fcda9fc9cd50,U65500,4,2020-03-26
1168cb98-5320-4db5-a69a-c308648c24c3,U08757,3,2020-02-04
8a8995a9-80de-4f78-8e5f-fe73284ac0a6,U26131,3,2020-06-14
18c805db-1a6f-4cd8-8fe1-a2a7c314a8a7,U13744,15,2020-02-02
abdeacd9-6e46-4364-a5a6-f9b2990ce826,U06665,5,2020-05-11
4b321bda-98d4-4415-a626-4dbb302a8c9c,U25855,6,2020-02-03
297308fe-3f91-496e-a0fd-8918c9fa598f,U61752,5,2020-03-15
856d6ce8-2701-4505-81f0-25cbbad7cc2a,U35996,8,2020-06-20
3015201e-0a6d-416e-b621-82e42e8e9415,U17517,15,2020-01-14
ad2a9434-3baf-40d5-b05b-212a34baf1c3,U26031,12,2020-01-22
23a2830b-3879-4cf8-945b-aefdae9fea10,U23312,14,2020-04-01
00e1cd7e-2877-4f0d-9b5f-67decaca1103,U10646,14,2020-05-27
81435fd1-59da-46e8-b4e5-e4bdc56c2d2f,U36380,12,2020-03-06
dbb2acfb-d002-49c4-87aa-fb55c3c45294,U46063,4,2020-02-07
a25bd9cd-2c8e-4bd0-b27c-04d937f4f354,U58141,15,2020-04-15
c29297c2-9e5b-4735-afc7-09f6de4e3e52,U58470,8,2020-01-10
aa2ec3e4-3159-4d6a-bc14-30421b41a677,U61434,9,2020-02-21
0ceb82b5-a805-410c-982d-1503f11f253d,U18114,8,2020-04-08
ce9da946-9a2a-40e8-9654-7932f17c7a8b,U55591,15,2020-01-11
b0474dab-ea71-42ff-ba05-6948bb67b174,U00513,12,2020-01-21
96955e8b-1d75-4daf-b9d5-5bfa812bdab0,U15716,6,2020-06-02
2a87a833-580e-4403-94ba-85ff43838be3,U23202,9,2020-04-18
06a713ae-02da-424f-bac4-802990a31691,U23862,6,2020-03-17
5b358683-4157-4bcd-a526-6abe54cb3b82,U18788,10,2020-04-21
f31a1d0e-f406-42bc-8467-4cac88d9870b,U50306,12,2020-04-07
bb56c119-95ee-40a1-b53d-c07bc21f4fb0,U06295,11,2020-04-27
3db66147-0aca-4730-af59-610c872570b7,U54354,14,2020-04-19
65cfba1b-f4d3-47ee-93a4-da285ea89256,U60794,13,2020-01-02
18f58f3c-3390-4f5c-9f7e-ea88a76f21b7,U09199,10,2020-02-20
9f54b50c-a311-4b89-86fa-6727889142b1,U40942,4,2020-01-24
7df481b5-b8ae-48a7-bc8d-b0e94f7ce210,U27491,7,2020-01-16
99c25e36-0e44-4ad8-bbb0-ff02e0f1362f,U47887,8,2020-01-21
40570c08-aab4-4043-90a2-63e2a29ecd09,U46780,9,2020-04-15
28af13e4-377b-46d2-8a98-d4b9fbaceb15,U10679,6,2020-01-30
b768b218-8474-4a14-ac09-566efca01c9f,U08550,9,2020-05-21
f4496ee5-cce1-4d7d-bb50-733802d9696c,U08761,8,2020-01-27
75fc0043-016d-40d2-ad18-7de9bfdf62cc,U36001,6,2020-03-20
9a5bc242-13d0-4cc7-bdb0-e4d7d6f6397c,U46092,10,2020-02-16
a7cd3993-346c-4a1c-9c6e-64300da73367,U50384,5,2020-03-09
ceaab6e7-470d-431c-8be9-41a4695060e8,U60374,15,2020-01-24
990e57bc-7129-4e94-8b6e-6ecabd2ebd50,U24605,7,2020-02-26
a19769db-af7e-416f-aad6-d9b7a628d4a3,U50673,9,2020-04-03
610bf60f-0842-4d78-aba7-c6b03415d88a,U18916,15,2020-02-06
3f1f816d-82e0-424e-b332-49d67f33315e,U42000,6,2020-04-14
b372725f-2252-498e-a84b-24a2b80c0885,U62379,13,2020-05-25
015f8397-ae26-4e4c-acc4-5d3c80078406,U35423,8,2020-06-18
29061fa5-61da-4078-a523-2d51f45c4c95,U51055,12,2020-01-03
33569c4f-f045-493e-ab70-d539c8f98238,U15666,15,2020-01-13
18a952af-cf6f-47ad-bb3f-57e756f6cb6f,U14737,13,2020-04-09
ee492c83-c522-4c9e-b288-9bba8771eaff,U15040,6,2020-06-24
e5217a4c-7245-4937-9a23-f148fb206f85,U42374,5,2020-03-30
32973253-8f75-4bae-90ab-e60aa2c8c408,U35202,5,2020-06-07
252662bf-a0e3-47f7-8881-09631da895ad,U13990,7,2020-03-25
cba893d4-f2b3-49e7-9743-804072e5eb86,U19888,10,2020-01-05
a2fed966-2f75-4e46-82f0-02b24a96004d,U64836,10,2020-05-14
01832ec1-e52f-4525-8f28-c2f3c8e265f6,U52893,12,2020-03-25
13028fd6-7d26-4d0c-b103-9f5e73b79ec1,U04246,13,2020-06-25
a496cfb3-d311-4995-8632-7c9c5c189745,U37463,8,2020-05-19
f007dc81-9264-49a0-b0e3-c2eb20a877d6,U52073,12,2020-04-07
7756a8ec-87f1-43c1-94b4-aa281f7df749,U03324,5,2020-03-17
f4ba0c7e-548e-4e63-be43-de5358972777,U47960,15,2020-01-03
c9916cb5-616e-44cf-9fe1-3ca272666382,U03760,12,2020-01-01
1a84ae1b-00a7-467f-91dc-195015fd03d5,U43130,4,2020-05-24
12b7f967-d2c0-4550-b3dc-5300cacbe117,U46250,6,2020-06-17
baeeac09-81f5-4662-b6d9-e9d8d1ca0037,U02981,11,2020-01-18
ce991f3d-db32-4f27-a8d3-ddb2a9542a83,U01168,7,2020-05-18
a4dd2536-1f7a-4395-b50a-af0dd6c24741,U46247,14,2020-06-20
eb1ee3f0-6b87-42da-a5d2-63a1f53ed239,U64182,4,2020-03-26
d93fc54d-4584-491a-b554-54c32c8279bf,U38396,3,2020-01-01
e0126c52-ba0b-431c-b743-71c487737b12,U58980,8,2020-01-26
5e9d69ee-d55d-4d02-8908-d1f3f6ba5428,U41039,10,2020-01-25
16ae58ef-ceab-4670-9f1a-4dd10c224e74,U19684,4,2020-03-20
71c390fa-38ab-48fd-8bc9-7434b7ee0c48,U60672,14,2020-04-17
563f0ff2-e7ba-47de-89ea-31a7baebcd03,U60428,3,2020-05-20
397e3ccb-d5b6-493e-88cb-690ed2b9de00,U56440,7,2020-03-23
c9f125b1-0bc0-4563-bfb1-af2c452ad6a7,U33493,12,2020-01-19
bed60296-8975-48cd-a806-f6d1e0759a81,U08571,6,2020-03-06
2c80753a-b342-45a7-a886-835a0cf1f0f0,U27058,8,2020-01-09
b2dab96d-1668-4e4c-a891-e71d56ad5e24,U34418,3,2020-04-24
a7e6ee3f-6242-44ee-a63d-c48c4426c06c,U14595,3,2020-02-18
14214a64-8fec-4483-bfa6-f8ab03005b7b,U04016,12,2020-01-30
b3540fb3-e8b0-4e2d-983a-ec671b4cdb8f,U38999,14,2020-05-14
7bd94c0a-78fe-4385-943d-a2aaa1ca8fa8,U12939,10,2020-02-10
64711c68-4c9f-4f76-a416-e4bb478557bd,U41618,4,2020-05-06
32cb7c5e-7366-4d92-b178-98b519009825,U16605,9,2020-04-02
26c38eb5-fb36-49f4-ae93-b4ce56306de3,U42073,9,2020-04-18
5b258f93-4df5-4c43-b419-a9dbeec8f714,U40779,3,2020-05-21
a7ecd45c-c65f-4017-a109-7b7a870c0a45,U50046,14,2020-06-29
7b3eff3f-9f68-45bd-8107-7929db515671,U35489,4,2020-03-26
a79e3e60-0613-41e2-a1a6-6e106b6f8639,U47757,10,2020-03-26
db37adff-aff3-41f2-923c-7869fa7f48a0,U07553,5,2020-03-11
7bd5429e-328a-4f9b-b7e5-c5f89fe37ec5,U19746,9,2020-06-12
3823d080-64c8-45c9-a505-4339084cc69d,U29666,6,2020-06-29
90e036bd-3af0-4108-b2be-12aeeeb210c0,U23859,9,2020-06-23
262f0b02-d4ac-4e86-af6b-858624c616f8,U02674,8,2020-01-28
e4a7abaa-3037-4e8b-a874-168dd4412672,U51313,6,2020-01-17
5c22bd98-9fee-4ac7-91fd-03a9875f4802,U08950,14,2020-06-28
9f1cce3f-3d12-4e3b-8910-a8a0618f11c7,U51258,12,2020-01-18
afd58a20-cff1-45e0-9520-dbb67588b6b0,U56843,10,2020-04-08
cad73385-bf94-4cde-b241-c0c7aa63744a,U31648,12,2020-05-03
1b9efa3c-74a6-476c-a208-35a4230273e7,U35351,15,2020-02-28
c324c909-8a15-476e-b87e-b196e6c1c014,U52874,8,2020-05-06
cb2335f0-66eb-4a6c-b507-4ca3c4eb3e5e,U05661,13,2020-04-13
a3631207-65c3-4f73-bce5-998b96b328f7,U04485,6,2020-02-20
ccf1f873-e1a7-4cff-aa12-3d68431d32db,U39214,4,2020-06-05
3857413c-0a96-4c50-9b9b-4e4fa2d1f98d,U27527,4,2020-02-20
6d9e054d-338f-4925-8e54-f3ad1ca050a5,U34127,3,2020-05-29
d3c0c2b0-b944-4b52-bb1d-871dcf999ae3,U49666,3,2020-02-20
93e76255-b3f5-4b95-9d82-1fd4b8c2a850,U51082,3,2020-02-28
0a89b7a2-982e-4138-8761-1295ac46ad09,U32110,12,2020-04-16
2c823f1f-b107-4d68-a471-f51d6405f168,U39214,5,2020-05-01
87c961c2-a10d-4f18-9437-4496711b9fa6,U61756,14,2020-02-29
006613aa-9d2c-4c86-871c-c3e2d499f46b,U30746,14,2020-05-06
eb31a60f-4309-4e39-bc58-2734ee15c010,U10639,4,2020-04-15
480eab5e-16c8-4d43-89b8-4204679c9615,U31027,13,2020-02-06
42129c4a-6ce5-4e3e-891e-f44db335c937,U33049,9,2020-05-01
efed14fc-4b1e-4d9c-b2e6-fbe1262cc5e2,U20167,11,2020-01-11
d782f7d6-9f18-4aab-a6c6-62ee5468e230,U58338,7,2020-01-22
ad56b693-69b5-4afd-85a1-3c5512a0f12f,U43429,15,2020-06-17
873db405-fd42-453a-9c22-3df189ebdfd5,U05356,4,2020-03-28
f2941248-dc4a-4978-9bad-298314d16e74,U63170,14,2020-05-17
856a45d3-8c76-4037-9589-0217facfdce8,U49342,15,2020-01-27
39be1c48-b1d6-464e-89f0-8db164ccbff2,U64575,12,2020-04-28
9e1b8694-7943-4a4e-9e2f-3445682c2242,U01726,14,2020-05-21
380312db-2f8d-4bd2-a221-f2e88cc83dc9,U40865,7,2020-01-06
1f37ae9d-d468-4597-9d23-006c12918967,U35754,12,2020-06-03
50eb1182-b103-4cb4-86da-cc9d6eccdcaf,U11909,14,2020-01-02
6424ece7-1920-49cf-b2ce-0a933cc3dcad,U63584,10,2020-02-11
b826e03d-b982-44b3-92a6-f0fcd1440f94,U63019,4,2020-03-30
e21be172-8f65-48bf-89a9-de27687e3317,U14886,15,2020-01-17
6feb1020-e91e-49ae-a6f2-e26fc1d4a1a9,U52715,15,2020-04-07
e773ffb4-0b9d-4860-ab82-05916c456c86,U34920,15,2020-05-27
b9744916-a570-48ae-9625-76a976c7d81a,U13965,7,2020-03-10
fc9eb982-c545-4710-8a4e-2f90a8f48ac1,U61933,13,2020-03-30
589b3937-eaad-4b23-8e96-ab8bcaff9e1e,U43153,9,2020-01-20
ac475ce1-9d9a-4e2e-8211-574fa5993d22,U46689,4,2020-05-05
d130dc52-c7f6-4126-af35-32ee53be5ed2,U23738,14,2020-05-11
a0115741-064d-4ddd-8661-09d2fcb06833,U37045,11,2020-03-23
e2a9fe66-11ca-4f8e-8434-2ee540c857b1,U37445,5,2020-04-02
b3d14b6c-38b2-4f88-b952-67aa74c1989b,U50664,15,2020-02-09
a2afecc7-9823-45a2-955a-68d4d9e04792,U22254,4,2020-04-08
f52f8615-8388-4314-962d-348f6ad97c11,U42408,12,2020-06-09
2f08b77b-3dae-42ba-a034-bfdf0b9ec017,U41467,4,2020-05-01
3d4ae1ba-5d4a-4606-96b2-58fe052d463f,U54903,13,2020-04-25
b86fd8ac-c40a-4ddb-b17f-3bc6ea32b2fd,U06246,5,2020-01-05
d7b9ea2b-a268-4839-ad9d-2cfc6ea18d78,U23598,8,2020-03-19
6cda10ff-3304-4ee7-a5ec-52e0d66bd01e,U45631,3,2020-04-16
8250e794-3ac8-4b74-8347-4661e2f414c0,U63623,11,2020-02-15
848c7dff-e08e-41f9-8584-c6907f61bda9,U46780,5,2020-01-11
33788f90-1371-4200-8d3f-c2960d4593ea,U20288,5,2020-02-21
e79ded3e-7f8b-4ca6-b4a3-bc2fbebfea80,U16710,4,2020-03-23
2a434c8f-f7ee-4392-8d44-633cdc4fad91,U17582,15,2020-04-23
ae3df5d0-4fd7-4596-8126-e8d7fdbc6746,U01400,6,2020-05-03
9964f8dc-24c0-4a97-9de2-5e53386f3f7a,U38701,4,2020-06-17
d5fea436-c981-420f-945b-d7838073935f,U48905,15,2020-05-29
1413674e-e653-4520-987d-5280efb36748,U45488,12,2020-02-27
40917be6-754b-4c54-a875-283913dbfcae,U00914,6,2020-06-05
9ec2a7a3-75ad-4c23-b853-10eba309f86c,U47577,8,2020-04-07
d8a81a3b-f111-4f08-9cd9-3d1e6e706088,U10028,6,2020-05-14
fbe2876b-f2c8-4cd9-b9e9-a0ddc7654f64,U07009,8,2020-04-11
112c59b3-7b55-4c90-8e8f-1d5f0d9b8fcf,U07763,8,2020-02-17
0e51cb26-1f2d-43af-a879-a88435a653b8,U18700,3,2020-05-18
805e3510-cb54-417d-bb9d-77dce6a8c58f,U43071,9,2020-03-25
d82ab833-7ff6-4c42-922c-5b6f3844b46e,U17599,3,2020-04-22
88c7abf4-a5cd-4299-9e41-7736b8bb7231,U65519,15,2020-01-19
a5740301-2f66-4818-af72-7a15a107eeca,U49610,12,2020-06-26
d4c0a67b-8315-4aee-82fb-a596d6efc30b,U60100,7,2020-02-14
fbb42c1f-bfed-4e7f-b6e9-d8a0d46956a4,U33864,13,2020-02-12
6b6e85cc-7de2-418f-9820-bb61e45ab494,U48605,4,2020-01-16
bf9ccb68-c408-4c35-8a79-ca24fae1008f,U54775,6,2020-03-01
30dd9c88-2f92-49ff-93d3-3dc14debeda0,U21066,5,2020-01-05
23777f0a-ef48-4e57-8abf-15b848794eb4,U15445,7,2020-06-03
33045d3d-35e9-4138-9aac-404bafd01e0c,U64913,8,2020-03-20
af7e4703-f41b-41c2-ba6e-9e48c3d51328,U43491,11,2020-06-16
21504a8b-59df-422f-ab47-9b4c6ac1611c,U36983,5,2020-03-24
3294abbc-ec16-4934-aaa6-a0bdd0cacb76,U27838,8,2020-03-25
a4738c41-2afa-48b1-aaf2-9b74af7dd5ea,U05020,6,2020-01-24
e663881f-9b91-4fbe-8a43-214085756e3b,U43473,3,2020-01-12
c70b18d8-071f-47ca-9bc1-acf66d2cfbd1,U25499,4,2020-01-05
3ae75f69-6122-4b2c-a699-98663886120b,U50549,7,2020-02-22
9673cedc-fc2d-4139-9694-ad68df38ecdc,U19001,3,2020-02-27
9837c317-55a9-4eab-a22c-14299d5b3605,U53402,11,2020-02-27
40553d34-01e3-4f44-b83d-4778207865d8,U04004,13,2020-02-15
f1fa447f-7e3b-427f-aeec-4adc03adbf82,U28926,9,2020-02-26
8cd2a638-c484-47a9-8642-784ddd63c32c,U13711,5,2020-01-24
f211eb84-dcb7-4398-956e-f1ac0d3fa1e7,U27613,6,2020-06-14
685ccff9-5b2f-40b0-afee-b6ecdad25f2c,U62363,15,2020-03-17
c6c25949-57f5-4a99-81df-af20e5cd1e3a,U28355,10,2020-05-05
cc2ab634-ab5f-42cf-8d1d-9fddfcc37435,U56688,15,2020-05-01
cfbb7ce3-7a2b-4cca-a75a-6e7bc3e3dbb4,U36815,6,2020-04-26
9a65a2c4-2ff3-4889-9d12-381a10f5248b,U40815,3,2020-04-22
e7612875-4ed3-4584-a26e-4cc608e1b2b5,U58981,15,2020-01-25
e96de8c2-3341-4a58-895e-9778e3b80b32,U64866,8,2020-05-15
47b20bf9-2d83-4990-a819-82926faa399f,U02630,8,2020-02-21
1b3955fa-40e0-4d18-a032-055ebd87c51f,U24103,9,2020-05-02
eec90dde-568d-4403-80b0-8e9b46b57185,U60450,5,2020-06-09
da7a21a0-3520-4c41-aea8-671f1a975853,U15052,15,2020-04-30
5b4c84f1-515f-4ef7-a56c-e6e0e843bce7,U49757,14,2020-05-10
72600918-d778-45cc-a9ce-50e86a63c16d,U00784,10,2020-01-31
ea0a2cdc-5358-4f81-892a-507c4637db3a,U39409,7,2020-02-07
74904808-c3cf-446a-af27-c540f851a1e2,U02444,10,2020-04-04
3b6b33a6-bcf7-4334-b059-6b2b1fdb8b57,U25228,13,2020-01-09
8fd0c67e-4757-4e45-b16d-b24016be25a8,U28321,11,2020-02-18
5ccedb64-e3b6-42ff-a0a5-4de74d805624,U07130,13,2020-03-31
8fc14198-a0b3-4896-a4ea-a19a52a99dfd,U25267,3,2020-03-31
4121bca7-e03f-48b0-8ead-f991b3c3dea5,U12401,15,2020-04-03
970b60f2-ecfb-4a74-b48a-d1fdaea367f9,U23416,5,2020-01-26
8e60bcb8-cd93-44f2-9461-06bb66e7531c,U18916,15,2020-05-20
227d5aef-c649-4c52-8f7a-993a6042a867,U22213,10,2020-01-16
be7b849c-a869-4473-9bef-c0131ad27900,U39824,9,2020-05-23
fe40eabc-8ba4-4b34-8f0e-bc6e6a2d54f7,U47950,13,2020-06-23
85e9282f-ac25-44b4-91f5-463819798138,U07916,10,2020-03-10
53fd7dfe-6f2a-4a21-a928-0cf65fa2bfe4,U33913,12,2020-01-05
38b0b27b-c842-4b6f-a659-bba44ea1c38d,U52062,6,2020-05-09
0277504b-b0dc-4bc7-836c-a25f5fb20511,U42766,15,2020-04-11
ffae4f31-be6f-49fe-ac92-66aa8203da56,U33431,14,2020-02-22
fef430e9-8e5d-44c1-9ba1-eda39ce495d3,U53124,13,2020-05-26
9c0ed54d-25bd-47aa-9ffc-1a421bfa300a,U63250,3,2020-06-25
f968ed48-3b74-44fb-9627-594d0ef3732c,U25953,5,2020-01-15
0ea5ba74-791c-49e2-a90c-43d2042e8d73,U40612,8,2020-05-17
78724ddf-71e1-43ef-a358-0bfddbf5f070,U32228,7,2020-03-21
c0603a8d-3523-413c-980d-50444b3f5b50,U44165,5,2020-05-18
729acf39-baec-419a-93df-4e755824c9e3,U37912,6,2020-03-25
a3619319-1f46-4e51-b043-c70ea883fc84,U62728,9,2020-03-23
9b9d0a7e-4944-4977-bdf7-1769ee107fe9,U47826,3,2020-02-08
6b442dec-2d92-4aa4-8ed1-ec6bf3376c1f,U30528,8,2020-03-01
891ea551-b6b8-4e39-8a2d-8c421693c7af,U36643,5,2020-06-23
12a6faf6-af1a-4989-b777-d7399ace7299,U06329,6,2020-01-05
d8c5bff0-5e17-48f3-91d4-50ce4ee780ac,U09189,10,2020-02-03
9c59ac93-1c63-4316-902e-933d15e2bc58,U55068,12,2020-02-11
